"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 14 20:43:52 UTC 2025","Mon Jul 14 20:43:53 UTC 2025","459","tests.admin_panel.slides","test_59_update_slide","","","","test_update_slide_unauthorized","Негативный тест: попытка обновления слайда без авторизации."
"skipped","Mon Jul 14 20:44:27 UTC 2025","Mon Jul 14 20:44:28 UTC 2025","466","tests.cart","test_user_locale","","","","test_update_user_locale_valid_payload[payload6]","
    Позитивный и чтест: Обновление языка/склада/локали НЕавторизованным пользователем."
"passed","Mon Jul 14 20:43:54 UTC 2025","Mon Jul 14 20:43:55 UTC 2025","458","tests.admin_panel.slides","test_60_delete_slides","","","","test_delete_slide_unauthorized","Негативный тест: попытка удаления слайда без авторизации."
"passed","Mon Jul 14 20:43:55 UTC 2025","Mon Jul 14 20:43:56 UTC 2025","1223","tests.admin_panel.sliders","test_54_update_slider","","","","test_update_slider_invalid_payload[payload4-expected_code4]","Негативный тест: обновление слайдера с невалидным или неполным телом запроса."
"passed","Mon Jul 14 20:44:35 UTC 2025","Mon Jul 14 20:44:36 UTC 2025","655","tests.catalog","test_get_admin_product_translation","","","","test_get_admin_product_translation_not_found","Запрос перевода для несуществующего product_id — 404."
"passed","Mon Jul 14 20:44:49 UTC 2025","Mon Jul 14 20:44:49 UTC 2025","148","tests.cart","test_get_delivery_cost","","","","test_get_delivery_cost_invalid_payload[partner-payload3]","Негативный тест: некорректные входные данные"
"passed","Mon Jul 14 20:44:55 UTC 2025","Mon Jul 14 20:44:55 UTC 2025","159","tests.statistic","test_team_go","","","","test_get_team_go_statistic_positive[payload3-admin]","Позитивный тест: получение статистики по команде с валидным телом запроса"
"skipped","Mon Jul 14 20:45:14 UTC 2025","Mon Jul 14 20:45:15 UTC 2025","651","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_invalid_id_format[0]","Негативный тест: запрос с некорректным ID (строка, спецсимволы, пустое значение)"
"passed","Mon Jul 14 20:46:01 UTC 2025","Mon Jul 14 20:46:01 UTC 2025","637","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments0-QuestionsAboutInternationalDelivery]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Jul 14 20:43:12 UTC 2025","Mon Jul 14 20:43:13 UTC 2025","1416","tests.admin_panel.products","test_39_get_product_brands","","","","test_get_product_brands_after_adding","Интеграционный тест: добавление бренда и проверка его наличия в списке по ID."
"passed","Mon Jul 14 20:44:48 UTC 2025","Mon Jul 14 20:44:48 UTC 2025","152","tests.cart","test_get_delivery_cost","","","","test_get_delivery_cost_invalid_payload[partner-payload2]","Негативный тест: некорректные входные данные"
"passed","Mon Jul 14 20:45:10 UTC 2025","Mon Jul 14 20:45:10 UTC 2025","145","tests.statistic","test_team_activations","","","","test_get_team_activation_statistic_negative[payload4-client]","Негативный тест: ошибка при получении статистики активации команды с невалидным телом запроса"
"skipped","Mon Jul 14 20:44:07 UTC 2025","Mon Jul 14 20:44:07 UTC 2025","0","tests.auth","test_04_refresh","","","","test_refresh_token_success[admin]","Тест успешного обновления токена через refresh-токен."
"passed","Mon Jul 14 20:44:38 UTC 2025","Mon Jul 14 20:44:38 UTC 2025","154","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination3-partner]","Негативные тесты: передача некорректных параметров пагинации"
"skipped","Mon Jul 14 20:42:56 UTC 2025","Mon Jul 14 20:42:56 UTC 2025","0","tests.account","test_update","","","","test_update_account_positive[admin-payload0]","Позитивные тесты на обновление данных аккаунта"
"passed","Mon Jul 14 20:45:49 UTC 2025","Mon Jul 14 20:45:50 UTC 2025","1208","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[client-attachments2-OtherQuestions]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Jul 14 20:43:21 UTC 2025","Mon Jul 14 20:43:22 UTC 2025","636","tests.admin_panel.promo","test_72_create_promotion","","","","test_create_promotion_invalid_data[payload1-400]","Негативные тесты: невалидные данные"
"passed","Mon Jul 14 20:44:57 UTC 2025","Mon Jul 14 20:44:57 UTC 2025","146","tests.statistic","test_team_registrations","","","","test_get_team_registration_statistic_negative[payload0-client]","Негативный тест: ошибка при получении статистики регистрации команды с невалидным телом запроса"
"passed","Mon Jul 14 20:43:36 UTC 2025","Mon Jul 14 20:43:37 UTC 2025","638","tests.admin_panel.promo","test_73_get_promotion_by_id","","","","test_get_promotion_not_found","Негативный тест: акция не найдена."
"skipped","Mon Jul 14 20:42:57 UTC 2025","Mon Jul 14 20:42:57 UTC 2025","0","tests.account","test_delete_avatar","","","","test_delete_avatar_positive[admin]","Позитивные тесты на удаление аватара"
"skipped","Mon Jul 14 20:44:26 UTC 2025","Mon Jul 14 20:44:26 UTC 2025","464","tests.cart","test_user_locale","","","","test_update_user_locale_valid_payload[payload3]","
    Позитивный и чтест: Обновление языка/склада/локали НЕавторизованным пользователем."
"passed","Mon Jul 14 20:43:45 UTC 2025","Mon Jul 14 20:43:45 UTC 2025","149","tests.admin_panel.slides","test_56_get_slides","","","","test_get_slides_forbidden[partner]","Негативный тест: получение списка слайдов не админом."
"passed","Mon Jul 14 20:44:39 UTC 2025","Mon Jul 14 20:44:42 UTC 2025","2660","tests.delivery","test_03_delete_delivery_address","","","","test_delete_delivery_address_permissions[authorize_client-authorize_admin-True]","Тест: проверка прав доступа при удалении адресов"
"passed","Mon Jul 14 20:43:19 UTC 2025","Mon Jul 14 20:43:20 UTC 2025","1414","tests.admin_panel.promo","test_71_get_promotions","","","","test_get_promotions_after_adding","Интеграционный тест: добавление акции и проверка ее наличия в списке по ID."
"passed","Mon Jul 14 20:45:22 UTC 2025","Mon Jul 14 20:45:22 UTC 2025","161","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search1-pagination1-admin]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Jul 14 20:43:44 UTC 2025","Mon Jul 14 20:43:44 UTC 2025","634","tests.admin_panel.promo","test_77_create_promotion_item","","","","test_create_promotion_item_invalid_ids[None-None-404]",""
"passed","Mon Jul 14 20:44:01 UTC 2025","Mon Jul 14 20:44:02 UTC 2025","638","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_invalid_payload[payload10-422]","Негативные тесты: некорректные и неполные payload'ы."
"passed","Mon Jul 14 20:44:54 UTC 2025","Mon Jul 14 20:44:54 UTC 2025","151","tests.delivery","test_03_delete_delivery_address","","","","test_delete_delivery_address_invalid_id[None-admin]","Негативные тесты: удаление адреса с некорректным ID"
"passed","Mon Jul 14 20:45:14 UTC 2025","Mon Jul 14 20:45:14 UTC 2025","155","tests.statistic","test_team_go","","","","test_get_team_go_statistic_negative[payload5-partner]","Негативный тест: ошибка при получении статистики по команде с невалидным телом запроса"
"passed","Mon Jul 14 20:44:23 UTC 2025","Mon Jul 14 20:44:23 UTC 2025","443","tests.catalog","test_create_admin_product","","","","test_create_admin_product_forbidden_for_non_admin[partner]",""
