"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 08 01:47:32 UTC 2025","Fri Aug 08 01:47:35 UTC 2025","3065","tests.admin_panel.slides","test_0_slides_sort","","","","test_slides_sort_invalid_id[-1]","Негативный тест: невалидный path parameter."
"skipped","Fri Aug 08 01:46:53 UTC 2025","Fri Aug 08 01:46:53 UTC 2025","0","tests.admin_panel.products","test_01_create_product_group","","","","test_create_product_group_unauthorized","Негативный тест: создание продукт группы без авторизации."
"passed","Fri Aug 08 01:48:54 UTC 2025","Fri Aug 08 01:48:54 UTC 2025","157","tests.statistic","test_team_activations","","","","test_get_team_activation_statistic_positive[payload3-partner]","Позитивный тест: получение статистики по активации команды с валидным телом запроса"
"passed","Fri Aug 08 01:47:27 UTC 2025","Fri Aug 08 01:47:28 UTC 2025","955","tests.admin_panel.promo","test_74_update_promotion","","","","test_update_promotion_invalid_payload[payload0-400]","Негативный тест: обновление акции с невалидным или неполным телом запроса."
"passed","Fri Aug 08 01:49:26 UTC 2025","Fri Aug 08 01:49:26 UTC 2025","172","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search2-pagination0-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Fri Aug 08 01:49:06 UTC 2025","Fri Aug 08 01:49:06 UTC 2025","137","tests.statistic","test_team_go","","","","test_get_team_go_statistic_negative[payload3-client]","Негативный тест: ошибка при получении статистики по команде с невалидным телом запроса"
"passed","Fri Aug 08 01:47:12 UTC 2025","Fri Aug 08 01:47:13 UTC 2025","580","tests.admin_panel.products","test_43_delete_product_brand","","","","test_delete_product_brand_invalid_id[0]","Негативный тест: удаление несуществующего или некорректного бренда."
"passed","Fri Aug 08 01:48:28 UTC 2025","Fri Aug 08 01:48:28 UTC 2025","141","tests.cart","test_user_locale","","","","test_update_user_locale_invalid_payload[client-payload4-400]","Негативный тест: обновление локали с невалидным payload."
"skipped","Fri Aug 08 01:48:54 UTC 2025","Fri Aug 08 01:48:54 UTC 2025","322","tests.stock","test_get_group_orders","","","","test_get_group_orders_invalid_country_id[0-admin]","Проверка получения складов по невалидному country_id"
"passed","Fri Aug 08 01:46:35 UTC 2025","Fri Aug 08 01:46:36 UTC 2025","544","tests.PROJECT_FUND.initiatives","test_get_initiative_by_id","","","","test_get_initiative_by_invalid_id[-1-https://dev.ewahelps.com/api]",""
