"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 01 00:19:39 UTC 2025","Fri Aug 01 00:19:40 UTC 2025","1210","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments1-QuestionsAboutProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Fri Aug 01 00:18:45 UTC 2025","Fri Aug 01 00:18:45 UTC 2025","0","tests.statistic","test_team_activations","","","","test_get_team_activation_statistic_negative[payload1-client]","Негативный тест: ошибка при получении статистики активации команды с невалидным телом запроса"
"skipped","Fri Aug 01 00:17:04 UTC 2025","Fri Aug 01 00:17:04 UTC 2025","0","tests.account","test_token","","","","test_add_token_positive[admin-payload0]","Позитивные тесты на добавление токена"
"passed","Fri Aug 01 00:18:08 UTC 2025","Fri Aug 01 00:18:11 UTC 2025","3477","tests.admin_panel.slides","test_61_upload_slides_images","","","","test_upload_slide_images_invalid_format[invalid.exe-application/octet-stream-400]","Негативный и позитивный тест: загрузка изображений в разных форматах."
"passed","Fri Aug 01 00:17:40 UTC 2025","Fri Aug 01 00:17:41 UTC 2025","900","tests.admin_panel.promo","test_74_update_promotion","","","","test_update_promotion_invalid_payload[payload3-400]","Негативный тест: обновление акции с невалидным или неполным телом запроса."
"passed","Fri Aug 01 00:18:48 UTC 2025","Fri Aug 01 00:18:49 UTC 2025","575","tests.tickets","test_02_get_ticket_by_id","","","","test_get_ticket_invalid_id[1.5]","Негативный тест: передан некорректный ID."
"passed","Fri Aug 01 00:17:53 UTC 2025","Fri Aug 01 00:17:53 UTC 2025","586","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_invalid_payload[payload3-expected_code3]","Негативные тесты: некорректные и неполные payload'ы."
"passed","Fri Aug 01 00:17:53 UTC 2025","Fri Aug 01 00:17:54 UTC 2025","414","tests.admin_panel.promo","test_72_create_promotion","","","","test_create_promotion_unauthorized","Негативный тест: создание акции без авторизации."
"passed","Fri Aug 01 00:19:56 UTC 2025","Fri Aug 01 00:19:57 UTC 2025","1054","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments2-QuestionsAboutPaymentsToIP]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Fri Aug 01 00:17:04 UTC 2025","Fri Aug 01 00:17:04 UTC 2025","0","tests.account","test_get_languages","","","","test_get_languages_forbidden[admin]","Негативный тест: получение списка языков админом."
"skipped","Fri Aug 01 00:19:31 UTC 2025","Fri Aug 01 00:19:31 UTC 2025","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search0-pagination0-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Fri Aug 01 00:17:04 UTC 2025","Fri Aug 01 00:17:04 UTC 2025","0","tests.account","test_funds_transfer_send","","","","test_send_funds_transfer_positive[admin-payload1]","Позитивные тесты на перевод/вывод средств по visibleId"
