"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Apr 24 01:41:09 UTC 2026","Fri Apr 24 01:41:11 UTC 2026","2018","tests.tickets","test_12_delete_message","","","","test_delete_ticket_message_after_closure","Негативный тест: попытка удалить сообщение после закрытия тикета"
"failed","Fri Apr 24 01:22:28 UTC 2026","Fri Apr 24 01:22:28 UTC 2026","0","tests.admin_panel.sliders","test_52_create_slider","","","","test_create_slider_forbidden[partner]","Негативный тест: создание слайдера не-админом запрещено."
"passed","Fri Apr 24 01:52:01 UTC 2026","Fri Apr 24 01:52:02 UTC 2026","551","tests.one_c","test_create_1c_stock","","","","test_create_1c_stock_bad_request_for_invalid_payload",""
"passed","Fri Apr 24 01:21:48 UTC 2026","Fri Apr 24 01:21:48 UTC 2026","779","tests.admin_panel.products","test_42_update_product_brand","","","","test_update_product_brand_invalid_id[abc]","Негативный тест: несуществующий или некорректный ID."
"skipped","Fri Apr 24 01:08:04 UTC 2026","Fri Apr 24 01:08:04 UTC 2026","0","tests.PROJECT_EDUCATION.orders","test_post_orders","","","","test_post_orders_invalid_payload__400_422[payload9]","Негатив: невалидный body"
"skipped","Fri Apr 24 00:52:47 UTC 2026","Fri Apr 24 00:52:48 UTC 2026","1011","tests.one_c","test_cart_calculate_full_coverage","","","","test_payment_invalid_numbers[shipping--1]",""
"passed","Fri Apr 24 01:29:55 UTC 2026","Fri Apr 24 01:29:55 UTC 2026","178","tests.cart","test_delivery_address_save_apply","","","","test_save_address_invalid_payload[payload8]",""
"passed","Fri Apr 24 00:53:38 UTC 2026","Fri Apr 24 00:53:39 UTC 2026","561","tests.one_c","test_cart_calculate_full_coverage","","","","test_invalid_arrays[secret_keys-invalid]",""
"passed","Fri Apr 24 01:19:15 UTC 2026","Fri Apr 24 01:19:18 UTC 2026","3117","tests.admin_panel.items","test_create_item_translation","","","","test_create_item_translation_success[de]",""
"passed","Fri Apr 24 01:21:07 UTC 2026","Fri Apr 24 01:21:08 UTC 2026","569","tests.delivery","test_02_get_delivery_address","","","","test_history_invalid_pagination_should_fail[bad_body6-client]","
    Негатив: валидация PaginationRequest
    "
"passed","Fri Apr 24 00:53:01 UTC 2026","Fri Apr 24 00:53:02 UTC 2026","957","tests.one_c","test_cart_calculate_full_coverage","","","","test_payment_missing_fields[total]",""
"passed","Fri Apr 24 01:26:56 UTC 2026","Fri Apr 24 01:26:57 UTC 2026","807","tests.admin_panel.items","test_update_item","","","","test_update_item_invalid_id[9999999]","Негативный тест: несуществующий или некорректный ID."
"skipped","Fri Apr 24 01:43:00 UTC 2026","Fri Apr 24 01:43:00 UTC 2026","0","tests.fund","test_get_top_donors","","","","test_get_top_donors_success[end-https://dev.ewahelps.com/api]",""
"skipped","Fri Apr 24 01:39:15 UTC 2026","Fri Apr 24 01:39:15 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_08_get_course_with_tests","","","","test_get_course_with_tests__unauthorized__401_403[headers1]",""
"skipped","Fri Apr 24 00:58:53 UTC 2026","Fri Apr 24 00:58:53 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[id]",""
"skipped","Fri Apr 24 01:49:03 UTC 2026","Fri Apr 24 01:49:03 UTC 2026","0","tests.account","test_funds_transfer_list","","","","test_get_funds_transfer_list_positive[client-payload0]","Позитивные тесты на получение истории переводов/выводов средств"
"passed","Fri Apr 24 01:03:36 UTC 2026","Fri Apr 24 01:03:37 UTC 2026","1250","tests.admin_panel.slides","test_59_update_slide","","","","test_update_slide_invalid_payload[payload3-expected_code3]","
    Негативный тест: обновление слайда с невалидным или неполным телом запроса
    "
"passed","Fri Apr 24 01:37:56 UTC 2026","Fri Apr 24 01:37:57 UTC 2026","572","tests.cart","test_14_cart_update_personal_data","","","","test_update_personal_data_unauthorized","Негатив: без токена → 400"
"skipped","Fri Apr 24 01:49:03 UTC 2026","Fri Apr 24 01:49:03 UTC 2026","0","tests.account","test_history_personal_volumes_admin","","","","test_get_personal_volumes_history_admin_positive[admin-payload1]","Позитивные тесты на получение истории начисления личных объемов для админа"
