"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 05 01:12:02 UTC 2026","Wed Aug 05 01:12:02 UTC 2026","0","tests.tickets","test_12_delete_message","","","","test_delete_ticket_message_without_auth","Негативный тест: удаление сообщения без авторизации"
"passed","Tue Aug 04 23:05:18 UTC 2026","Tue Aug 04 23:05:18 UTC 2026","428","tests.admin_panel","test_24_reject_withdrawal","","","","test_reject_withdrawal_nonexistent_transfer_returns_400",""
"passed","Tue Aug 04 22:40:09 UTC 2026","Tue Aug 04 22:40:09 UTC 2026","440","tests.account","test_0_family_agreement_get","","","","test_get_family_agreement_positive[payload0-client]","Позитивные тесты на получение данных о семейном соглашении"
"passed","Wed Aug 05 00:04:28 UTC 2026","Wed Aug 05 00:04:28 UTC 2026","417","tests.delivery","test_get_self_pickup_offices","","","","test_get_self_pickup_offices_invalid_city_id_should_fail[bad_city_id8-admin]","Негатив: невалидные значения city_id → 400/422."
"passed","Wed Aug 05 00:30:31 UTC 2026","Wed Aug 05 00:30:33 UTC 2026","1882","tests.integration.delivery","test_norilsk_source_stock","","","","test_norilsk_643242_fivepost_by_db",""
"skipped","Tue Aug 04 23:01:12 UTC 2026","Tue Aug 04 23:01:12 UTC 2026","0","tests.account","test_history","","","","test_get_history_positive[client-payload0]","Позитивные тесты на получение истории аккаунта"
"passed","Wed Aug 05 00:02:23 UTC 2026","Wed Aug 05 00:02:23 UTC 2026","413","tests.delivery","test_geo_suggest","","","","test_geo_suggest_invalid_query_400[client-space_only]",""
"passed","Tue Aug 04 23:25:11 UTC 2026","Tue Aug 04 23:25:11 UTC 2026","443","tests.callback_request","test_callback_request_post","","","","test_callback_request_missing_required_field_returns_400[name]",""
"passed","Wed Aug 05 00:04:08 UTC 2026","Wed Aug 05 00:04:08 UTC 2026","416","tests.delivery","test_get_kazpost_offices","","","","test_get_kazpost_offices_invalid_city_id_should_fail[0-admin]","Негатив: невалидные значения city_id → 400/422."
"passed","Tue Aug 04 23:24:58 UTC 2026","Tue Aug 04 23:24:58 UTC 2026","149","tests.auth","test_05_logout","","","","test_logout_success[partner]",""
"passed","Wed Aug 05 00:31:46 UTC 2026","Wed Aug 05 00:31:48 UTC 2026","2096","tests.integration.delivery","test_novosibirsk_source_stock","","","","test_novosibirsk_643541_rupost_by_db",""
"passed","Wed Aug 05 00:42:15 UTC 2026","Wed Aug 05 00:42:15 UTC 2026","418","tests.my_team","test_09_get_parents","","","","test_get_parents_requires_auth",""
"broken","Wed Aug 05 01:06:54 UTC 2026","Wed Aug 05 01:06:54 UTC 2026","0","tests.one_c","test_reward_system_add_employee","","","","test_1c_reward_system_add_unknown_employee_404",""
"skipped","Wed Aug 05 01:06:53 UTC 2026","Wed Aug 05 01:06:53 UTC 2026","0","tests.one_c","test_cart_calculate_full_coverage","","","","test_email_validation[billing_customer-]",""
"passed","Tue Aug 04 23:07:00 UTC 2026","Tue Aug 04 23:07:00 UTC 2026","418","tests.admin_panel","test_partner_accrual_details_common","","","","test_common_accrual_details_invalid_payload[payload5-expected_codes5]","
    Негатив: валидация тела запроса общей детализации.
    "
"passed","Tue Aug 04 23:34:05 UTC 2026","Tue Aug 04 23:34:06 UTC 2026","1059","tests.cart","test_22_cart_fill_advanced_cost","","","","test_fill_advanced_cost_without_items_returns_ok[client]","
    допускается расчёт delivery без items
    "
"passed","Tue Aug 04 23:34:48 UTC 2026","Tue Aug 04 23:34:52 UTC 2026","4011","tests.cart","test_23_cart_calculate_delivery_flag","","","","test_update_cart_item_invalid_calculate_delivery_flag[true-client]",""
"passed","Tue Aug 04 23:59:30 UTC 2026","Tue Aug 04 23:59:35 UTC 2026","5451","tests.catalog","test_update_admin_product","","","","test_update_admin_product_full_payload_2",""
"broken","Wed Aug 05 01:11:08 UTC 2026","Wed Aug 05 01:11:08 UTC 2026","0","tests.success_stories","test_success_stories_validation","","","","test_create_success_story_invalid_payload_returns_400_or_422[payload6]",""
"skipped","Tue Aug 04 23:01:27 UTC 2026","Tue Aug 04 23:01:27 UTC 2026","0","tests.account","test_pass_change","","","","test_change_password_positive[admin-payload1]","Позитивные тесты на изменение пароля"
"passed","Tue Aug 04 23:29:29 UTC 2026","Tue Aug 04 23:29:30 UTC 2026","416","tests.cart","test_09_cart_save_region","","","","test_save_region_invalid_payload[client-payload1]","Негатив: невалидный payload"
"passed","Tue Aug 04 23:13:18 UTC 2026","Tue Aug 04 23:13:19 UTC 2026","652","tests.admin_panel.periods","test_get_period_by_id","","","","test_get_period_by_id__200_strict[client]",""
"passed","Tue Aug 04 23:50:46 UTC 2026","Tue Aug 04 23:50:46 UTC 2026","428","tests.catalog","test_items_notification_arrival_post","","","","test_items_notification_arrival_post_validation_errors[payload1-partner]",""
"passed","Tue Aug 04 23:20:30 UTC 2026","Tue Aug 04 23:20:30 UTC 2026","747","tests.admin_panel.sliders","test_51_get_sliders","","","","test_get_sliders_after_adding","Интеграционный тест: добавление слайдера и проверка его наличия в списке"
"skipped","Tue Aug 04 23:25:32 UTC 2026","Tue Aug 04 23:25:33 UTC 2026","406","tests.callback_requests_admin","test_admin_callback_requests_process_patch","","","","test_admin_callback_request_process_forbidden_for_non_admin_by_swagger_patch[client]",""
"skipped","Tue Aug 04 22:39:50 UTC 2026","Tue Aug 04 22:39:50 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_03_user_answers","","","","test_user_answers_invalid_id__400_or_404[None]",""
"passed","Tue Aug 04 22:47:21 UTC 2026","Tue Aug 04 22:47:22 UTC 2026","430","tests.account","test_charity_send_bonuses","","","","test_charity_send_bonuses_missing_transfer_returns_400",""
