"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Nov 22 00:18:17 UTC 2025","Sat Nov 22 00:18:17 UTC 2025","0","tests.account","test_history_admin","","","","test_get_admin_history_positive[partner-payload0]","Позитивные тесты на получение истории бонусов для админа"
"passed","Sat Nov 22 01:19:46 UTC 2025","Sat Nov 22 01:19:48 UTC 2025","1970","tests.one_c","test_create_1c_stock","","","","test_name_not_overwritten_by_city",""
"passed","Sat Nov 22 00:32:35 UTC 2025","Sat Nov 22 00:32:38 UTC 2025","2556","tests.admin_panel.products","test_03_recommended_products_delete","","","","test_remove_nonexistent_recommendation","Удаление несуществующей рекомендации не вызывает ошибку."
"passed","Sat Nov 22 00:15:06 UTC 2025","Sat Nov 22 00:15:06 UTC 2025","595","tests.PROJECT_FUND.initiatives","test_get_reports","","","","test_get_reports_with_query_params[query3-https://dev.ewahelps.com/api]","Позитивный тест: получение списка отчетов с query-параметрами"
"passed","Sat Nov 22 01:23:16 UTC 2025","Sat Nov 22 01:23:17 UTC 2025","213","tests.statistic","test_0_dashboard","","","","test_get_dashboard_statistic[admin]","Позитивный тест: получение статистики для дашборда ""прирост или убыль в числовом виде"
"passed","Sat Nov 22 01:10:24 UTC 2025","Sat Nov 22 01:10:24 UTC 2025","210","tests.delivery","test_get_boxberry_offices","","","","test_get_boxberry_offices_invalid_city_id_should_fail[0-admin]",""
"passed","Sat Nov 22 00:40:54 UTC 2025","Sat Nov 22 00:40:55 UTC 2025","818","tests.admin_panel.promo","test_78_delete_promotion_item","","","","test_delete_promotion_item_invalid_id[999999-999999]","Негативный тест: удаление элемента акции с невалидным ID продукта."
"passed","Sat Nov 22 01:00:17 UTC 2025","Sat Nov 22 01:00:17 UTC 2025","594","tests.catalog","test_product_get_by_id","","","","test_get_product_by_id_unauthorized",""
"passed","Sat Nov 22 01:08:42 UTC 2025","Sat Nov 22 01:08:42 UTC 2025","193","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination3-client]","Негатив: некорректные параметры пагинации"
"passed","Sat Nov 22 00:44:35 UTC 2025","Sat Nov 22 00:44:36 UTC 2025","847","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_invalid_payload[payload7-expected_code7]","Негативные тесты: некорректные и неполные payload'ы."
