"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 07 00:45:29 UTC 2026","Tue Apr 07 00:45:29 UTC 2026","0","tests.one_c","test_stock_delivery_methods","","","","test_1c_stock_delivery_methods_forbidden_with_wrong_secret_key",""
"broken","Tue Apr 07 00:45:33 UTC 2026","Tue Apr 07 00:45:33 UTC 2026","0","tests.register","test_03_register_client","","","","test_register_client_positive[partner-200]","Тест: позитивные тесты для регистрации клиента вручную"
"broken","Tue Apr 07 00:45:20 UTC 2026","Tue Apr 07 00:45:20 UTC 2026","0","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments1-QuestionsAboutTheRewardSystemMarketingPlan]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"broken","Tue Apr 07 00:45:20 UTC 2026","Tue Apr 07 00:45:20 UTC 2026","0","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments1-QuestionsAboutPaymentsToIP]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Tue Apr 07 00:45:21 UTC 2026","Tue Apr 07 00:45:21 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort0-search0-pagination0-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Tue Apr 07 00:45:30 UTC 2026","Tue Apr 07 00:45:30 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_02_get_question","","","","test_get_question_invalid_id__400_or_404[1.5]",""
"broken","Tue Apr 07 00:45:24 UTC 2026","Tue Apr 07 00:45:24 UTC 2026","0","tests.delivery","test_get_cities_v2","","","","test_get_cities_v2_invalid_city_name_should_fail[ -admin]","
    Негатив: city_name — строка, minLength=2
    "
"broken","Tue Apr 07 00:45:21 UTC 2026","Tue Apr 07 00:45:21 UTC 2026","0","tests.delivery","test_01_save_delivery_address","","","","test_save_address_positive_contract_and_cleanup[payload3-partner]",""
"skipped","Tue Apr 07 00:45:30 UTC 2026","Tue Apr 07 00:45:30 UTC 2026","0","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_invalid_id_format[]","Негативный тест: запрос с некорректным ID (строка, спецсимволы, пустое значение)"
"broken","Tue Apr 07 00:45:23 UTC 2026","Tue Apr 07 00:45:23 UTC 2026","0","tests.catalog","test_create_admin_product","","","","test_create_product_invalid_payload[payload7-422]",""
"broken","Tue Apr 07 00:45:30 UTC 2026","Tue Apr 07 00:45:30 UTC 2026","0","tests.tickets","test_02_get_ticket_by_id","","","","test_get_ticket_invalid_id[1.5]","Негативный тест: передан некорректный ID."
"skipped","Tue Apr 07 00:45:21 UTC 2026","Tue Apr 07 00:45:21 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[city.country_id]",""
