"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 05 01:30:18 UTC 2025","Fri Dec 05 01:30:18 UTC 2025","213","tests.stock","test_get_group_orders","","","","test_get_group_orders[admin]","Запрос всех складов для групповых заказов"
"passed","Fri Dec 05 01:22:17 UTC 2025","Fri Dec 05 01:22:26 UTC 2025","8963","tests.integration","test_order_pickup_ru","","","","test_order_pickup_ru[CDEK]",""
"passed","Fri Dec 05 00:28:14 UTC 2025","Fri Dec 05 00:28:17 UTC 2025","3011","tests.admin_panel.items","test_create_item_translation","","","","test_create_item_translation_success[en]",""
"passed","Fri Dec 05 01:11:28 UTC 2025","Fri Dec 05 01:11:35 UTC 2025","6661","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_negative[client-payload7-500]","Негативные тесты на сохранение адреса доставки"
"passed","Fri Dec 05 00:46:49 UTC 2025","Fri Dec 05 00:46:50 UTC 2025","826","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_title_color_validation[#1234567-400]","Валидация поля title_color при создании слайда."
"passed","Fri Dec 05 00:20:08 UTC 2025","Fri Dec 05 00:20:09 UTC 2025","818","tests.admin_panel","test_01_support_create_user","","","","test_invalid_user_id_returns_client_error[-1]",""
"passed","Fri Dec 05 01:17:03 UTC 2025","Fri Dec 05 01:17:03 UTC 2025","205","tests.delivery","test_get_delivery_regions","","","","test_get_delivery_regions_success[client]","Позитив: успешное получение списка регионов."
"passed","Fri Dec 05 00:44:34 UTC 2025","Fri Dec 05 00:44:35 UTC 2025","1269","tests.admin_panel.sliders","test_54_update_slider","","","","test_update_slider_invalid_payload[payload12-422]","Негативный тест: обновление слайдера с невалидным или неполным телом запроса."
"passed","Fri Dec 05 01:15:45 UTC 2025","Fri Dec 05 01:15:45 UTC 2025","196","tests.delivery","test_get_cities_v2","","","","test_get_cities_v2_success[params0-partner]","
    Позитив: успешное получение списка городов (обязателен city_name, country_id — опционален).
    "
"passed","Fri Dec 05 00:48:29 UTC 2025","Fri Dec 05 00:48:30 UTC 2025","1327","tests.admin_panel.slides","test_59_update_slide","","","","test_update_slide_invalid_payload[payload14-expected_code14]","Негативный тест: обновление слайда с невалидным или неполным телом запроса."
"skipped","Fri Dec 05 00:32:45 UTC 2025","Fri Dec 05 00:32:45 UTC 2025","0","tests.admin_panel.products","test_01_delete_product_group","","","","test_delete_product_group_forbidden[client]","Негативный тест: попытка удаления продукт группы не-админом."
"passed","Fri Dec 05 01:18:45 UTC 2025","Fri Dec 05 01:18:46 UTC 2025","201","tests.delivery","test_get_five_post_warehouses","","","","test_get_five_post_warehouses_forbidden_for_non_admins[client]","Негатив: доступ к списку складов 5Post разрешён только админу."
"passed","Fri Dec 05 01:37:45 UTC 2025","Fri Dec 05 01:37:46 UTC 2025","825","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments0-QuestionsAboutTheHousingAndCarProgram]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Fri Dec 05 00:39:38 UTC 2025","Fri Dec 05 00:39:39 UTC 2025","1245","tests.admin_panel.promo","test_74_update_promotion","","","","test_update_promotion_invalid_payload[payload2-400]","Негативный тест: обновление акции с невалидным или неполным телом запроса."
"passed","Fri Dec 05 01:10:42 UTC 2025","Fri Dec 05 01:10:45 UTC 2025","2952","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_positive[partner-payload3]","Позитивные тесты на сохранение адреса доставки"
"passed","Fri Dec 05 00:39:44 UTC 2025","Fri Dec 05 00:39:46 UTC 2025","1280","tests.admin_panel.promo","test_74_update_promotion","","","","test_update_promotion_invalid_payload[payload4-400]","Негативный тест: обновление акции с невалидным или неполным телом запроса."
"passed","Fri Dec 05 01:05:12 UTC 2025","Fri Dec 05 01:05:13 UTC 2025","831","tests.catalog","test_get_recommended_products","","","","test_get_recommended_products_invalid_id[abc]","
    Негативный тест: передан некорректный ID (тип/значение)
    "
"skipped","Fri Dec 05 00:32:45 UTC 2025","Fri Dec 05 00:32:45 UTC 2025","0","tests.admin_panel.products","test_01_create_product_group","","","","test_create_product_group_invalid_payload[payload2-400]",""
"skipped","Fri Dec 05 01:09:53 UTC 2025","Fri Dec 05 01:09:53 UTC 2025","0","tests.chat_support","test_01_support_chat_messages_post","","","","test_default_updated_sort_when_no_sort_given[client]","
    Нет sort в теле — должен применяться дефолт updated_at DESC.
    "
"passed","Fri Dec 05 00:45:40 UTC 2025","Fri Dec 05 00:45:40 UTC 2025","200","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_forbidden[client]","Негативный тест: создание слайда не-админом запрещено."
"passed","Fri Dec 05 01:17:42 UTC 2025","Fri Dec 05 01:17:42 UTC 2025","339","tests.delivery","test_get_emu_pickup_points","","","","test_get_emu_pickup_points_success[143796-client]","Позитив: успешное получение списка ПВЗ EMU по city_id."
"passed","Fri Dec 05 01:20:05 UTC 2025","Fri Dec 05 01:20:05 UTC 2025","196","tests.delivery","test_get_self_pickup_offices","","","","test_get_self_pickup_offices_invalid_city_id_should_fail[abc-admin]","Негатив: невалидные значения city_id → 400/422."
"passed","Fri Dec 05 00:42:47 UTC 2025","Fri Dec 05 00:42:48 UTC 2025","832","tests.admin_panel.sliders","test_52_create_slider","","","","test_create_slider_invalid_payload[payload6-400]","Негативный тест: попытка создать слайдер с невалидным payload."
"passed","Fri Dec 05 00:38:26 UTC 2025","Fri Dec 05 00:38:26 UTC 2025","832","tests.admin_panel.promo","test_72_create_promotion","","","","test_create_promotion_invalid_data[payload10-422]","Негативные тесты: невалидные данные"
"passed","Fri Dec 05 01:14:23 UTC 2025","Fri Dec 05 01:14:23 UTC 2025","201","tests.delivery","test_03_delete_delivery_address","","","","test_delete_delivery_address_invalid_id[abc-partner]","Негатив: удаление адреса с некорректным ID"
"passed","Fri Dec 05 01:27:08 UTC 2025","Fri Dec 05 01:27:08 UTC 2025","201","tests.register","test_03_register_client","","","","test_register_client_positive[admin-403]","Тест: позитивные тесты для регистрации клиента вручную"
"passed","Fri Dec 05 00:29:42 UTC 2025","Fri Dec 05 00:29:43 UTC 2025","836","tests.admin_panel.items","test_delete_item_translation","","","","test_delete_item_translation_invalid_id[-1]","Негативный тест: удаление перевода с невалидным или несуществующим ID item."
"passed","Fri Dec 05 00:53:58 UTC 2025","Fri Dec 05 00:53:58 UTC 2025","205","tests.cart","test_01_user_locale","","","","test_update_user_locale_invalid_payload[client-payload4-400]","Негативный тест: обновление локали с невалидным payload."
"skipped","Fri Dec 05 00:18:58 UTC 2025","Fri Dec 05 00:18:58 UTC 2025","0","tests.account","test_list_csv","","","","test_get_account_list_csv_positive[admin-payload1]","Позитивные тесты на выгрузку структуры партнеров в CSV"
"passed","Fri Dec 05 00:20:27 UTC 2025","Fri Dec 05 00:20:28 UTC 2025","829","tests.admin_panel","test_02_support_users_list","","","","test_invalid_paging_returns_400_for_admin[page=0&page_size=-10]","
    Некорректные значения page/page_size
    "
"skipped","Fri Dec 05 01:29:25 UTC 2025","Fri Dec 05 01:29:25 UTC 2025","200","tests.statistic","test_team_go","","","","test_get_team_go_statistic_negative[payload0-admin]","Негативный тест: ошибка при получении статистики по команде с невалидным телом запроса"
