"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 25 19:33:12 UTC 2025","Mon Aug 25 19:33:14 UTC 2025","1910","tests.admin_panel.categories","test_47_get_categories_by_id","","","","test_get_categories_by_id_forbidden[client]","Негативный тест: получение категории по ID не-админом."
"skipped","Mon Aug 25 19:36:10 UTC 2025","Mon Aug 25 19:36:10 UTC 2025","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[address]",""
"passed","Mon Aug 25 19:37:48 UTC 2025","Mon Aug 25 19:37:48 UTC 2025","204","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search1-pagination0-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Aug 25 19:38:01 UTC 2025","Mon Aug 25 19:38:01 UTC 2025","178","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_pagination[invalid_pagination1-client]","Негативный тест: передаем некорректные значения в pagination"
"passed","Mon Aug 25 19:36:14 UTC 2025","Mon Aug 25 19:36:15 UTC 2025","784","tests.stock","test_delete_stock","","","","test_delete_stock_invalid_id[9999999]",""
"skipped","Mon Aug 25 19:33:03 UTC 2025","Mon Aug 25 19:33:03 UTC 2025","0","tests.account","test_0_marathon","","","","test_get_marathon_is_purchased_negative[admin-400]","Негативный кейс — проверяет приобретал ли аккаунт марафонский набор (все поля)"
"passed","Mon Aug 25 19:33:04 UTC 2025","Mon Aug 25 19:33:04 UTC 2025","776","tests.PROJECT_FUND.initiatives","test_get_initiative_by_id","","","","test_get_initiative_by_invalid_id[0-https://dev.ewahelps.com/api]",""
"passed","Mon Aug 25 19:36:51 UTC 2025","Mon Aug 25 19:36:51 UTC 2025","521","tests.tickets","test_12_delete_message","","","","test_delete_ticket_message_without_auth","Негативный тест: удаление сообщения без авторизации"
"passed","Mon Aug 25 19:34:59 UTC 2025","Mon Aug 25 19:35:00 UTC 2025","1346","tests.admin_panel.slides","test_61_upload_slides_images","","","","test_upload_slide_images_invalid_format[invalid.docx-application/vnd.openxmlformats-officedocument.wordprocessingml.document-400]","Негативный и позитивный тест: загрузка изображений в разных форматах."
"passed","Mon Aug 25 19:35:25 UTC 2025","Mon Aug 25 19:35:26 UTC 2025","1298","tests.cart","test_get_delivery_cost","","","","test_get_delivery_cost_success_partial_payload[client-payload2-400]","Позитивный тест: успешное получение ТК при неполном наборе (город без региона, без ID и т.п.)"
"passed","Mon Aug 25 19:38:09 UTC 2025","Mon Aug 25 19:38:09 UTC 2025","180","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_filter[invalid_filter0-400-partner]","Негативный тест: передаем некорректные параметры фильтрации"
"passed","Mon Aug 25 19:36:24 UTC 2025","Mon Aug 25 19:36:24 UTC 2025","175","tests.statistic","test_team_activations","","","","test_get_team_activation_statistic_negative[payload3-admin]","Негативный тест: ошибка при получении статистики активации команды с невалидным телом запроса"
"skipped","Mon Aug 25 19:36:16 UTC 2025","Mon Aug 25 19:36:16 UTC 2025","0","tests.stock","test_update_stock","","","","test_update_stock_invalid_id[-1]",""
"skipped","Mon Aug 25 19:40:21 UTC 2025","Mon Aug 25 19:40:21 UTC 2025","0","tests.tickets","test_04_create_ticket","","","","test_create_ticket_invalid_message[client-]","Негативный тест: создание тикета без сообщения"
"passed","Mon Aug 25 19:35:38 UTC 2025","Mon Aug 25 19:35:38 UTC 2025","180","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_negative[client-payload6-400]","Негативные тесты на сохранение адреса доставки (отсутствие обязательных полей, некорректные данные)"
"passed","Mon Aug 25 19:33:17 UTC 2025","Mon Aug 25 19:33:17 UTC 2025","179","tests.admin_panel.categories","test_50_upload_category_images","","","","test_upload_category_images_forbidden[client]","Негативный тест: неадмин не может загрузить изображения категории."
"passed","Mon Aug 25 19:35:23 UTC 2025","Mon Aug 25 19:35:24 UTC 2025","762","tests.catalog","test_get_admin_product_translation","","","","test_get_admin_product_translation_invalid_id[abc]","Проверка получения перевода по невалидному product_id."
"passed","Mon Aug 25 19:34:43 UTC 2025","Mon Aug 25 19:34:44 UTC 2025","1531","tests.admin_panel.slides","test_62_slides_get_upload_urls","","","","test_get_upload_urls_invalid_files[data1-400]","Негативный тест: пустой список файлов, отсутствие 'filenames' в теле запроса."
"passed","Mon Aug 25 19:36:27 UTC 2025","Mon Aug 25 19:36:27 UTC 2025","186","tests.cart","test_get_delivery_cost","","","","test_get_delivery_cost_invalid_payload[admin-payload0]","Негативный тест: некорректные входные данные"
"skipped","Mon Aug 25 19:36:04 UTC 2025","Mon Aug 25 19:36:04 UTC 2025","199","tests.register","test_01_register_form","","","","test_register_form_negative[client-payload3-400]",""
"skipped","Mon Aug 25 19:33:33 UTC 2025","Mon Aug 25 19:33:33 UTC 2025","0","tests.admin_panel.products","test_01_delete_product_group","","","","test_delete_product_group_forbidden[client]","Негативный тест: попытка удаления продукт группы не-админом."
"passed","Mon Aug 25 19:34:45 UTC 2025","Mon Aug 25 19:34:45 UTC 2025","801","tests.admin_panel.slides","test_59_update_slide","","","","test_update_slide_invalid_id[9999999]","Негативный тест: несуществующий или некорректный ID."
"passed","Mon Aug 25 19:36:28 UTC 2025","Mon Aug 25 19:36:29 UTC 2025","522","tests.temporary","test_get_account_exist","","","","test_account_exist[None-400]",""
"skipped","Mon Aug 25 19:33:03 UTC 2025","Mon Aug 25 19:33:03 UTC 2025","0","tests.account","test_0_marathon","","","","test_create_product_brand_invalid_payload[params3-400-admin]",""
"passed","Mon Aug 25 19:33:18 UTC 2025","Mon Aug 25 19:33:19 UTC 2025","1181","tests.admin_panel.categories","test_57_v2_update_category","","","","test_v2_update_category_success","Позитивный тест: успешное обновление категории (все поля)."
"passed","Mon Aug 25 19:33:09 UTC 2025","Mon Aug 25 19:33:10 UTC 2025","564","tests.admin_panel","test_report_accruals","","","","test_report_accruals_unauthorized",""
"passed","Mon Aug 25 19:34:17 UTC 2025","Mon Aug 25 19:34:18 UTC 2025","713","tests.admin_panel.promo","test_73_get_promotion_by_id","","","","test_get_promotion_invalid_id[None]","Негативный тест: получение акции по невалидному ID."
"passed","Mon Aug 25 19:34:37 UTC 2025","Mon Aug 25 19:34:38 UTC 2025","1181","tests.admin_panel.slides","test_58_get_slides_by_id","","","","test_get_slides_by_id_forbidden[client]","Негативный тест: попытка получения слайда по ID не-админом."
"passed","Mon Aug 25 19:33:46 UTC 2025","Mon Aug 25 19:33:48 UTC 2025","2572","tests.admin_panel.categories","test_80_create_category_translation","","","","test_category_translation_update_duplicate_lang_code","Позитивный тест: обновление перевода при повторной отправке с тем же lang_code."
"passed","Mon Aug 25 19:33:08 UTC 2025","Mon Aug 25 19:33:08 UTC 2025","179","tests.account","test_0_top_partners_top_recruiters","","","","test_get_top_partners_top_recruiters_positive[admin]","Позитивные тесты на получение топ-партнеров по количеству активных партнеров"
