"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Dec 08 01:10:46 UTC 2025","Mon Dec 08 01:10:47 UTC 2025","425","tests.delivery","test_get_emu_pickup_points","","","","test_get_emu_pickup_points_unauthorized","Негатив: запрос без авторизации."
"skipped","Mon Dec 08 01:17:55 UTC 2025","Mon Dec 08 01:17:55 UTC 2025","142","tests.register","test_01_register_form","","","","test_register_form_negative[partner-payload2-400]",""
"passed","Mon Dec 08 00:56:30 UTC 2025","Mon Dec 08 00:56:31 UTC 2025","876","tests.catalog","test_create_admin_product","","","","test_create_product_unauthorized",""
"passed","Mon Dec 08 00:32:49 UTC 2025","Mon Dec 08 00:32:50 UTC 2025","867","tests.admin_panel.promo","test_73_get_promotion_by_id","","","","test_get_promotion_by_id","Позитивный тест: получение акции по ID"
"failed","Mon Dec 08 00:19:53 UTC 2025","Mon Dec 08 00:19:53 UTC 2025","573","tests.admin_panel","test_partner_accrual_details_main_bonus","","","","test_main_bonus_details_invalid_query_params[query0-expected_codes0]","
    Негатив: валидация query-параметров main-bonus
    "
"passed","Mon Dec 08 00:35:55 UTC 2025","Mon Dec 08 00:35:55 UTC 2025","473","tests.admin_panel.sliders","test_52_create_slider","","","","test_create_slider_unauthorized","Негативный тест: создание слайдера без авторизации."
"passed","Mon Dec 08 00:30:57 UTC 2025","Mon Dec 08 00:30:58 UTC 2025","924","tests.admin_panel.products","test_43_delete_product_brand","","","","test_delete_product_brand_forbidden[partner]","Негативный тест: попытка удаления бренда не-админом."
"passed","Mon Dec 08 01:27:24 UTC 2025","Mon Dec 08 01:27:25 UTC 2025","1150","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments2-QuestionsAboutOrders]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Mon Dec 08 00:19:26 UTC 2025","Mon Dec 08 00:19:26 UTC 2025","0","tests.admin_panel","test_accrue_presidential_pool","","","","test_accrue_presidential_pool_invalid_payload[payload3-400]",""
"skipped","Mon Dec 08 01:19:56 UTC 2025","Mon Dec 08 01:19:56 UTC 2025","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[timezone.is_dst]",""
"passed","Mon Dec 08 01:27:07 UTC 2025","Mon Dec 08 01:27:08 UTC 2025","1266","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments1-ReceivingDefectiveProductsOrShortage]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Dec 08 00:32:55 UTC 2025","Mon Dec 08 00:32:56 UTC 2025","849","tests.admin_panel.promo","test_73_get_promotion_by_id","","","","test_get_promotion_by_id_forbidden[partner]","Негативный тест: получение акции по ID не админом."
"skipped","Mon Dec 08 01:28:27 UTC 2025","Mon Dec 08 01:28:27 UTC 2025","0","tests.tickets","test_04_create_ticket","","","","test_create_ticket_invalid_title[partner-]","Негативный тест: создание тикета без заголовка"
"skipped","Mon Dec 08 00:16:26 UTC 2025","Mon Dec 08 00:16:26 UTC 2025","0","tests.account","test_get_languages","","","","test_get_languages_success[partner-ios-200]","Возвращает список языков, доступных для перевода"
"skipped","Mon Dec 08 01:20:35 UTC 2025","Mon Dec 08 01:20:36 UTC 2025","613","tests.stock","test_get_stocks","","","","test_get_stocks_invalid_country_id[0-admin]","Проверка получения складов по невалидному country_id"
"passed","Mon Dec 08 01:17:14 UTC 2025","Mon Dec 08 01:17:14 UTC 2025","137","tests.orders","test_create_order_by_delivery_address","","","","test_create_order_invalid_data[invalid_payload0-admin]","Негативные тесты: создание заказа с некорректными данными"
"passed","Mon Dec 08 01:03:33 UTC 2025","Mon Dec 08 01:03:37 UTC 2025","3891","tests.catalog","test_update_admin_product","","","","test_update_admin_product_invalid_payload[update_payload8-422]",""
"passed","Mon Dec 08 00:46:13 UTC 2025","Mon Dec 08 00:46:14 UTC 2025","1314","tests.cart","test_02_get_delivery_cost","","","","test_get_delivery_cost_success_partial_payload[partner-payload7-200]","
    Позитив/граничные: сочетания полей региона/города
    "
"passed","Mon Dec 08 00:38:41 UTC 2025","Mon Dec 08 00:38:41 UTC 2025","572","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_invalid_payload[payload6-expected_code6]","Негативные тесты: некорректные и неполные payload'ы."
"passed","Mon Dec 08 00:17:29 UTC 2025","Mon Dec 08 00:17:29 UTC 2025","573","tests.admin_panel","test_01_support_create_user","","","","test_create_support_for_nonexistent_user_returns_404","
    POST /admin/support-users — 404, если user_id указывает на несуществующего пользователя
    "
"passed","Mon Dec 08 00:51:49 UTC 2025","Mon Dec 08 00:51:53 UTC 2025","4270","tests.cart","test_12_cart_estimate_delivery","","","","test_estimate_delivery_success[client-cdek-payload10]","
    Позитив: корзина с товаром, выбор способа доставки и расчёт стоимости для разных служб
    "
"passed","Mon Dec 08 00:44:13 UTC 2025","Mon Dec 08 00:44:14 UTC 2025","144","tests.auth","test_05_logout","","","","test_logout_success[admin]","Тест разлогинивания с валидным токеном (клиент, партнёр, админ)"
"passed","Mon Dec 08 01:18:14 UTC 2025","Mon Dec 08 01:18:14 UTC 2025","134","tests.register","test_03_register_client","","","","test_register_client_positive[admin-403]","Тест: позитивные тесты для регистрации клиента вручную"
"passed","Mon Dec 08 00:22:00 UTC 2025","Mon Dec 08 00:22:01 UTC 2025","911","tests.admin_panel.categories","test_57_v2_update_category","","","","test_v2_update_category_invalid_payload[payload5-422]","Негативный тест: обновление категории с невалидным или неполным телом запроса."
"passed","Mon Dec 08 00:44:32 UTC 2025","Mon Dec 08 00:44:42 UTC 2025","9166","tests.cart","test_01_user_locale","","","","test_update_user_locale_valid_payload_1[client-payload3]","
    Позитивный тест: Обновление языка/склада/локали авторизованным пользователем"
"passed","Mon Dec 08 00:33:45 UTC 2025","Mon Dec 08 00:33:46 UTC 2025","910","tests.admin_panel.promo","test_74_update_promotion","","","","test_update_promotion_invalid_payload[payload6-400]","Негативный тест: обновление акции с невалидным или неполным телом запроса."
"passed","Mon Dec 08 01:00:12 UTC 2025","Mon Dec 08 01:00:13 UTC 2025","532","tests.catalog","test_get_recommended_products","","","","test_get_recommended_products_success[client]","
    Позитивный тест: успешное получение рекомендованных продуктов по id товара
    "
"passed","Mon Dec 08 01:16:12 UTC 2025","Mon Dec 08 01:16:13 UTC 2025","428","tests.one_c","test_create_1c_stock","","","","test_post_bad_request_or_unprocessable[<lambda>13]",""
"passed","Mon Dec 08 00:12:19 UTC 2025","Mon Dec 08 00:12:20 UTC 2025","584","tests.PROJECT_EDUCATION.test_system","test_03_user_answers","","","","test_user_answers_invalid_id[-1]","Негативный тест: запуск теста с невалидным ID"
"passed","Mon Dec 08 01:08:22 UTC 2025","Mon Dec 08 01:08:22 UTC 2025","445","tests.delivery","test_get_cdek_offices","","","","test_get_cdek_offices_success[521-partner]",""
"skipped","Mon Dec 08 01:19:22 UTC 2025","Mon Dec 08 01:19:23 UTC 2025","136","tests.statistic","test_team_go","","","","test_get_team_go_statistic_negative[payload1-admin]","Негативный тест: ошибка при получении статистики по команде с невалидным телом запроса"
"passed","Mon Dec 08 00:14:07 UTC 2025","Mon Dec 08 00:14:07 UTC 2025","131","tests.account","test_0_grades_rating","","","","test_get_grades_rating_positive[admin]","Позитивные тесты на получение рейтинга квалификаций"
"passed","Mon Dec 08 00:14:15 UTC 2025","Mon Dec 08 00:14:15 UTC 2025","290","tests.account","test_0_referral_links","","","","test_get_referral_links_positive[partner-200]","Позитивные тесты на получение реферальных ссылок"
"passed","Mon Dec 08 00:45:26 UTC 2025","Mon Dec 08 00:45:26 UTC 2025","134","tests.cart","test_01_user_locale","","","","test_update_user_locale_invalid_payload[partner-payload2-400]","Негативный тест: обновление локали с невалидным payload."
"passed","Mon Dec 08 01:12:21 UTC 2025","Mon Dec 08 01:12:22 UTC 2025","174","tests.delivery","test_get_self_pickup_offices","","","","test_get_self_pickup_offices_success[186343-client]","Позитив: успешное получение списка ПВЗ ЭВЫ по city_id."
"passed","Mon Dec 08 01:15:15 UTC 2025","Mon Dec 08 01:15:17 UTC 2025","1563","tests.one_c","test_create_1c_stock","","","","test_flags_is_enabled_can_group_order_roundtrip",""
"passed","Mon Dec 08 01:00:55 UTC 2025","Mon Dec 08 01:00:56 UTC 2025","437","tests.catalog","test_product_get_by_slug","","","","test_get_product_by_slug_unauthorized","
    Негативный: запрос без авторизации
    "
"passed","Mon Dec 08 01:19:11 UTC 2025","Mon Dec 08 01:19:12 UTC 2025","140","tests.statistic","test_team_go","","","","test_get_team_go_statistic_positive[payload3-partner]","Позитивный тест: получение статистики по команде с валидным телом запроса"
"passed","Mon Dec 08 00:34:55 UTC 2025","Mon Dec 08 00:34:55 UTC 2025","849","tests.admin_panel.promo","test_77_create_promotion_item","","","","test_create_promotion_item_invalid_payload[payload2-400]",""
"skipped","Mon Dec 08 01:19:56 UTC 2025","Mon Dec 08 01:19:56 UTC 2025","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[timezone.offset_min]",""
"passed","Mon Dec 08 00:32:34 UTC 2025","Mon Dec 08 00:32:35 UTC 2025","573","tests.admin_panel.promo","test_72_create_promotion","","","","test_create_promotion_invalid_data[payload9-422]","Негативные тесты: невалидные данные"
"passed","Mon Dec 08 00:37:20 UTC 2025","Mon Dec 08 00:37:21 UTC 2025","889","tests.admin_panel.sliders","test_54_update_slider","","","","test_update_slider_invalid_payload[payload7-422]","Негативный тест: обновление слайдера с невалидным или неполным телом запроса."
"passed","Mon Dec 08 00:33:20 UTC 2025","Mon Dec 08 00:33:21 UTC 2025","871","tests.admin_panel.promo","test_74_update_promotion","","","","test_update_promotion_forbidden[partner]","Негативный тест: попытка обновления акции не-админом."
"passed","Mon Dec 08 00:16:27 UTC 2025","Mon Dec 08 00:16:27 UTC 2025","137","tests.account","test_post_bonus_tokens","","","","test_get_bonus_tokens_positive[client]","Позитивные тесты на получение списка токенов"
"passed","Mon Dec 08 01:24:39 UTC 2025","Mon Dec 08 01:24:40 UTC 2025","1253","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments1-QuestionsAboutInternationalDelivery]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Mon Dec 08 00:48:00 UTC 2025","Mon Dec 08 00:48:00 UTC 2025","138","tests.cart","test_09_cart_save_region","","","","test_save_region_invalid_payload[partner-payload1]","Негатив: невалидный payload."
"passed","Mon Dec 08 00:30:36 UTC 2025","Mon Dec 08 00:30:37 UTC 2025","896","tests.admin_panel.products","test_42_update_product_brand","","","","test_update_product_brand_invalid_payload[payload5-422]","Негативный тест: обновление бренда с невалидным или неполным телом запроса."
"passed","Mon Dec 08 01:04:54 UTC 2025","Mon Dec 08 01:04:56 UTC 2025","1812","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_negative[client-payload2-400]","Негативные тесты на сохранение адреса доставки"
"skipped","Mon Dec 08 01:19:56 UTC 2025","Mon Dec 08 01:19:56 UTC 2025","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[timezone]",""
"passed","Mon Dec 08 00:27:55 UTC 2025","Mon Dec 08 00:27:55 UTC 2025","438","tests.admin_panel.periods","test_get_period_current","","","","test_get_period_current__unauthorized",""
