"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri May 22 09:05:06 UTC 2026","Fri May 22 09:05:06 UTC 2026","593","tests.account","test_multi_accounts","","","","test_multi_account_unauthorized",""
"skipped","Fri May 22 08:35:02 UTC 2026","Fri May 22 08:35:03 UTC 2026","876","tests.reviews","test_reviews_create_post","","","","test_reviews_create_boundary_string_length[message--400]",""
"passed","Fri May 22 09:27:39 UTC 2026","Fri May 22 09:27:40 UTC 2026","592","tests.account","test_make_partner","","","","test_make_partner_unauthorized",""
"passed","Fri May 22 08:06:08 UTC 2026","Fri May 22 08:06:09 UTC 2026","818","tests.account","test_update_utc_offset","","","","test_update_utc_offset_invalid_format_rejected[+0]",""
"passed","Fri May 22 09:25:33 UTC 2026","Fri May 22 09:25:34 UTC 2026","612","tests.admin_panel","test_36_funds_transfer_list","","","","test_funds_transfer_list_without_token_returns_401",""
"passed","Fri May 22 08:47:46 UTC 2026","Fri May 22 08:47:46 UTC 2026","190","tests.delivery","test_get_cdek_offices","","","","test_get_cdek_offices_invalid_city_id_should_fail[bad_city_id7-admin]",""
"skipped","Fri May 22 09:03:10 UTC 2026","Fri May 22 09:03:10 UTC 2026","0","tests.fund","test_get_top_donors","","","","test_get_top_donors_success[page,size-https://dev.ewahelps.com/api]",""
"skipped","Fri May 22 09:04:59 UTC 2026","Fri May 22 09:05:00 UTC 2026","615","tests.PROJECT_FUND.initiatives","test_get_reports","","","","test_get_reports_invalid_query_params[query3-https://dev.ewahelps.com/api]","Негативный тест: запрос с некорректными query-параметрами"
"passed","Fri May 22 09:25:59 UTC 2026","Fri May 22 09:26:00 UTC 2026","648","tests.cart","test_19_cart_empty_suggestions","","","","test_cart_empty_suggestions_unauthorized","Негатив: вызов без авторизации/корзины"
"passed","Fri May 22 09:28:02 UTC 2026","Fri May 22 09:28:02 UTC 2026","629","tests.admin_panel","test_35_get_funds_transfer_withdraw_info","","","","test_get_funds_transfer_withdraw_info_without_token_returns_401",""
"passed","Fri May 22 07:53:24 UTC 2026","Fri May 22 07:53:25 UTC 2026","1035","tests.one_c","test_cart_calculate_full_coverage","","","","test_payment_missing_fields[discount_total]",""
"skipped","Fri May 22 08:56:07 UTC 2026","Fri May 22 08:56:08 UTC 2026","783","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_invalid_id_format[abc]","Негативный тест: запрос с некорректным ID (строка, спецсимволы, пустое значение)"
"passed","Fri May 22 08:47:52 UTC 2026","Fri May 22 08:47:52 UTC 2026","196","tests.delivery","test_get_dpd_offices","","","","test_get_dpd_offices_invalid_city_id_should_fail[-admin]",""
"passed","Fri May 22 07:53:14 UTC 2026","Fri May 22 07:53:14 UTC 2026","654","tests.one_c","test_cart_calculate_full_coverage","","","","test_payment_invalid_types[bonus_info-invalid]",""
"passed","Fri May 22 08:27:49 UTC 2026","Fri May 22 08:27:51 UTC 2026","1703","tests.admin_panel.products","test_44_upload_product_brand_images","","","","test_upload_only_mobile_image_should_not_fill_other_fields","Проверка: при загрузке только mobile_image другие поля не должны заполняться."
"passed","Fri May 22 09:27:58 UTC 2026","Fri May 22 09:27:59 UTC 2026","849","tests.admin_panel","test_17_get_system_data","","","","test_admin_gets_system_data",""
"passed","Fri May 22 08:06:04 UTC 2026","Fri May 22 08:06:05 UTC 2026","836","tests.account","test_update_utc_offset","","","","test_update_utc_offset_invalid_format_rejected[+003]",""
"passed","Fri May 22 08:32:09 UTC 2026","Fri May 22 08:32:09 UTC 2026","814","tests.admin_panel.sliders","test_52_create_slider","","","","test_create_slider_invalid_payload[payload10-expected_code10]","Негативный тест: попытка создать слайдер с невалидным payload."
"passed","Fri May 22 08:49:11 UTC 2026","Fri May 22 08:49:11 UTC 2026","198","tests.delivery","test_get_kgpost_offices","","","","test_get_kgpost_offices_invalid_city_id_should_fail[0-admin]",""
"passed","Fri May 22 08:42:46 UTC 2026","Fri May 22 08:42:49 UTC 2026","3256","tests.cart","test_23_cart_calculate_delivery_flag","","","","test_update_cart_item_invalid_calculate_delivery_flag[true-client]",""
"skipped","Fri May 22 08:56:08 UTC 2026","Fri May 22 08:56:09 UTC 2026","820","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_invalid_id_format[0]","Негативный тест: запрос с некорректным ID (строка, спецсимволы, пустое значение)"
"passed","Fri May 22 08:25:59 UTC 2026","Fri May 22 08:25:59 UTC 2026","197","tests.delivery","test_self_pickup_offices","","","","test_self_pickup_offices_invalid_params[admin-params1]","
    Негатив: невалидные параметры  = 400
    "
"passed","Fri May 22 07:57:53 UTC 2026","Fri May 22 07:57:55 UTC 2026","1603","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments2-QuestionsAboutProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
