"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 05 00:17:42 UTC 2025","Tue Aug 05 00:17:43 UTC 2025","616","tests.tickets","test_02_get_ticket_by_id","","","","test_get_ticket_invalid_id[None]","Негативный тест: передан некорректный ID."
"passed","Tue Aug 05 00:16:26 UTC 2025","Tue Aug 05 00:16:29 UTC 2025","3083","tests.admin_panel.sliders","test_55_delete_sliders","","","","test_delete_slider_invalid_id[abc]","Негативный тест: удаление несуществующего или некорректного слайдера."
"passed","Tue Aug 05 00:16:02 UTC 2025","Tue Aug 05 00:16:03 UTC 2025","954","tests.admin_panel.products","test_42_update_product_brand","","","","test_update_product_brand_forbidden[partner]","Негативный тест: попытка обновления бренда не-админом."
"skipped","Tue Aug 05 00:17:54 UTC 2025","Tue Aug 05 00:17:54 UTC 2025","0","tests.tickets","test_11_update_message","","","","test_update_message_role_permissions[authorize_partner-200]","Проверка прав на редактирование сообщения в тикете"
"passed","Tue Aug 05 00:16:25 UTC 2025","Tue Aug 05 00:16:25 UTC 2025","594","tests.admin_panel.slides","test_56_get_slides","","","","test_get_slides_success","Позитивный тест: успешное получение списка слайдов админом"
"passed","Tue Aug 05 00:15:44 UTC 2025","Tue Aug 05 00:15:45 UTC 2025","976","tests.admin_panel.categories","test_57_v2_update_category","","","","test_v2_update_category_success","Позитивный тест: успешное обновление категории (все поля)."
"passed","Tue Aug 05 00:17:23 UTC 2025","Tue Aug 05 00:17:23 UTC 2025","137","tests.delivery","test_03_delete_delivery_address","","","","test_delete_delivery_address_invalid_id[abc-admin]","Негативные тесты: удаление адреса с некорректным ID"
"skipped","Tue Aug 05 00:15:36 UTC 2025","Tue Aug 05 00:15:36 UTC 2025","0","tests.account","test_funds_transfer_send","","","","test_send_funds_transfer_positive[admin-payload1]","Позитивные тесты на перевод/вывод средств по visibleId"
"passed","Tue Aug 05 00:17:54 UTC 2025","Tue Aug 05 00:17:55 UTC 2025","142","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search2-pagination1-admin]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Tue Aug 05 00:15:35 UTC 2025","Tue Aug 05 00:15:35 UTC 2025","0","tests.account","test_history_group_volumes_admin","","","","test_get_group_volumes_history_admin_positive[client-payload0]","Позитивные тесты на получение истории начисления групповых объемов для админа"
"passed","Tue Aug 05 00:18:20 UTC 2025","Tue Aug 05 00:18:20 UTC 2025","144","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort1-search2-pagination1-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Tue Aug 05 00:17:54 UTC 2025","Tue Aug 05 00:17:55 UTC 2025","603","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_invalid_id","Негативный тест: запрос с несуществующим ID тикета"
"passed","Tue Aug 05 00:16:30 UTC 2025","Tue Aug 05 00:16:31 UTC 2025","588","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_invalid_payload[payload5-expected_code5]","Негативные тесты: некорректные и неполные payload'ы."
"passed","Tue Aug 05 00:18:35 UTC 2025","Tue Aug 05 00:18:35 UTC 2025","145","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search0-pagination1-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Tue Aug 05 00:15:44 UTC 2025","Tue Aug 05 00:15:44 UTC 2025","576","tests.admin_panel.categories","test_56_v2_create_category","","","","test_v2_create_category_invalid_payload[payload2-expected_code2]","Негативный тест: создание категории с невалидным телом запроса."
"skipped","Tue Aug 05 00:15:35 UTC 2025","Tue Aug 05 00:15:35 UTC 2025","0","tests.account","test_update","","","","test_update_account_positive[client-payload1]","Позитивные тесты на обновление данных аккаунта"
"passed","Tue Aug 05 00:17:49 UTC 2025","Tue Aug 05 00:17:49 UTC 2025","262","tests.statistic","test_team_registrations","","","","test_get_team_registration_statistic_negative[payload3-admin]","Негативный тест: ошибка при получении статистики регистрации команды с невалидным телом запроса"
"passed","Tue Aug 05 00:15:47 UTC 2025","Tue Aug 05 00:15:47 UTC 2025","452","tests.admin_panel.categories","test_57_v2_update_category","","","","test_v2_update_category_unauthorized","Негативный тест: попытка обновления категории без авторизации."
"passed","Tue Aug 05 00:16:43 UTC 2025","Tue Aug 05 00:16:43 UTC 2025","148","tests.auth","test_05_logout","","","","test_logout_success[partner]","Тест разлогинивания с валидным токеном (клиент, партнёр, админ)"
"skipped","Tue Aug 05 00:15:31 UTC 2025","Tue Aug 05 00:15:31 UTC 2025","0","tests.account","test_0_marathon","","","","test_create_product_brand_invalid_payload[params3-400-admin]",""
"skipped","Tue Aug 05 00:17:22 UTC 2025","Tue Aug 05 00:17:22 UTC 2025","0","tests.orders","test_group_order_change_country","","","","test_change_country_not_found_or_forbidden[authorize_partner-100-403]","Негативные тесты: изменение несуществующего заказа или без прав"
"passed","Tue Aug 05 00:15:53 UTC 2025","Tue Aug 05 00:15:54 UTC 2025","579","tests.admin_panel.categories","test_81_delete_category_translation","","","","test_delete_category_translation_invalid_id[abc]","Негативный тест: удаление перевода с невалидным ID категории."
"passed","Tue Aug 05 00:16:04 UTC 2025","Tue Aug 05 00:16:05 UTC 2025","927","tests.admin_panel.promo","test_73_get_promotion_by_id","","","","test_get_promotion_by_id","Позитивный тест: получение акции по ID"
"passed","Tue Aug 05 00:17:53 UTC 2025","Tue Aug 05 00:17:55 UTC 2025","1231","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[client-attachments1-QuestionsAboutInternationalDelivery]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Tue Aug 05 00:15:45 UTC 2025","Tue Aug 05 00:15:47 UTC 2025","1508","tests.admin_panel.products","test_01_recommended_products_sort","","","","test_sort_recommendations_empty_list","Попытка сортировки с пустым списком рекомендаций"
"skipped","Tue Aug 05 00:15:35 UTC 2025","Tue Aug 05 00:15:35 UTC 2025","0","tests.account","test_history","","","","test_get_history_positive[partner-payload1]","Позитивные тесты на получение истории аккаунта"
