"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 04 16:46:48 UTC 2025","Wed Jun 04 16:46:49 UTC 2025","1751","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_client-attachments2-ChangePersonalData]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Wed Jun 04 16:33:09 UTC 2025","Wed Jun 04 16:33:09 UTC 2025","206","tests.cart","test_get_delivery_cost","","","","test_get_delivery_cost_invalid_payload[partner-payload1]","Негативный тест: некорректные входные данные"
"passed","Wed Jun 04 16:39:00 UTC 2025","Wed Jun 04 16:39:00 UTC 2025","207","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_negative[partner-payload1-400]","Негативные тесты на сохранение адреса доставки (отсутствие обязательных полей, некорректные данные)"
"passed","Wed Jun 04 16:42:34 UTC 2025","Wed Jun 04 16:42:34 UTC 2025","223","tests.statistic","test_team_registrations","","","","test_get_team_registration_statistic_positive[payload0-admin]","Позитивный тест: получение статистики по регистрации команды с валидным телом запроса"
"passed","Wed Jun 04 16:27:35 UTC 2025","Wed Jun 04 16:27:36 UTC 2025","881","tests.admin_panel","test_60_delete_slides","","","","test_delete_slide_invalid_id[0]","Негативный тест: удаление несуществующего или некорректного слайда."
"passed","Wed Jun 04 16:30:17 UTC 2025","Wed Jun 04 16:30:19 UTC 2025","1585","tests.admin_panel","test_get_promotion_by_id","","","","test_get_promotion_by_id","Позитивный тест: получение акции по ID"
"passed","Wed Jun 04 16:41:50 UTC 2025","Wed Jun 04 16:41:51 UTC 2025","206","tests.statistic","test_team_activations","","","","test_get_team_activation_statistic_negative[payload3-partner]","Негативный тест: ошибка при получении статистики активации команды с невалидным телом запроса"
"skipped","Wed Jun 04 16:18:21 UTC 2025","Wed Jun 04 16:18:21 UTC 2025","0","tests.account","test_family_agreement_update_status","","","","test_update_family_agreement_status_positive[admin-payload0]","Позитивные тесты на изменение статуса семейного соглашения"
"passed","Wed Jun 04 16:30:23 UTC 2025","Wed Jun 04 16:30:24 UTC 2025","847","tests.admin_panel","test_get_promotion_by_id","","","","test_get_promotion_invalid_id[abc]","Негативный тест: получение акции по невалидному ID."
"passed","Wed Jun 04 16:26:10 UTC 2025","Wed Jun 04 16:26:11 UTC 2025","207","tests.admin_panel","test_56_get_slides","","","","test_get_slides_forbidden[client]","Негативный тест: получение списка слайдов не админом."
"passed","Wed Jun 04 16:24:54 UTC 2025","Wed Jun 04 16:24:55 UTC 2025","861","tests.admin_panel","test_52_create_slider","","","","test_create_slider_invalid_payload[payload4-400]",""
"passed","Wed Jun 04 16:22:00 UTC 2025","Wed Jun 04 16:22:02 UTC 2025","1588","tests.admin_panel","test_44_upload_product_brand_images","","","","test_upload_product_brand_images_formats[invalid.exe-application/octet-stream-400]","Проверка загрузки изображений бренда в разных форматах: негативные и позитивные кейсы."
"passed","Wed Jun 04 16:38:33 UTC 2025","Wed Jun 04 16:38:33 UTC 2025","954","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_positive[partner-payload3]","Позитивные тесты на сохранение адреса доставки"
"skipped","Wed Jun 04 16:18:21 UTC 2025","Wed Jun 04 16:18:21 UTC 2025","0","tests.account","test_list_csv","","","","test_get_account_list_csv_positive[client-payload0]","Позитивные тесты на выгрузку структуры партнеров в CSV"
"passed","Wed Jun 04 16:29:20 UTC 2025","Wed Jun 04 16:29:20 UTC 2025","207","tests.admin_panel","test_create_promotion","","","","test_create_promotion_forbidden[client]","Негативный тест: создание акции не-админом запрещено."
"passed","Wed Jun 04 16:45:23 UTC 2025","Wed Jun 04 16:45:24 UTC 2025","207","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_filter[client-invalid_filter2-400-partner]","Негативный тест: передаем некорректные параметры фильтрации"
"passed","Wed Jun 04 16:25:09 UTC 2025","Wed Jun 04 16:25:10 UTC 2025","952","tests.admin_panel","test_52_create_slider","","","","test_create_slider_title_color_validation[123456-400]","Проверка валидации поля title_color при создании слайдера."
"skipped","Wed Jun 04 16:18:21 UTC 2025","Wed Jun 04 16:18:21 UTC 2025","0","tests.account","test_family_agreement_update_status","","","","test_update_family_agreement_status_positive[partner-payload0]","Позитивные тесты на изменение статуса семейного соглашения"
"passed","Wed Jun 04 16:18:52 UTC 2025","Wed Jun 04 16:18:54 UTC 2025","2119","tests.admin_panel","test_03_recommended_products_delete","","","","test_remove_empty_recommendation_list","Удаление с пустым списком рекомендаций"
"passed","Wed Jun 04 16:21:13 UTC 2025","Wed Jun 04 16:21:14 UTC 2025","606","tests.admin_panel","test_42_update_product_brand","","","","test_update_product_brand_unauthorized","Негативный тест: попытка обновления бренда без авторизации."
"passed","Wed Jun 04 16:23:46 UTC 2025","Wed Jun 04 16:23:46 UTC 2025","208","tests.admin_panel","test_50_upload_category_images","","","","test_upload_category_images_forbidden[client]","Негативный тест: неадмин не может загрузить изображения категории."
"passed","Wed Jun 04 16:39:09 UTC 2025","Wed Jun 04 16:39:09 UTC 2025","206","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_negative[admin-payload0-400]","Негативные тесты на сохранение адреса доставки (отсутствие обязательных полей, некорректные данные)"
"passed","Wed Jun 04 16:48:59 UTC 2025","Wed Jun 04 16:49:00 UTC 2025","949","tests.tickets","test_04_create_ticket","","","","test_create_ticket_invalid_request_type[authorize_partner-invalid_request_type-400]","Негативный тест: попытка создания тикета с неверным типом request_type"
"passed","Wed Jun 04 16:43:18 UTC 2025","Wed Jun 04 16:43:19 UTC 2025","974","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search1-pagination0-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Wed Jun 04 16:25:55 UTC 2025","Wed Jun 04 16:25:57 UTC 2025","1549","tests.admin_panel","test_54_update_slider","","","","test_update_slider_invalid_payload[payload11-422]","Негативный тест: обновление слайдера с невалидным или неполным телом запроса."
"passed","Wed Jun 04 16:43:58 UTC 2025","Wed Jun 04 16:43:59 UTC 2025","977","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort0-search2-pagination0-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Wed Jun 04 16:41:54 UTC 2025","Wed Jun 04 16:41:54 UTC 2025","207","tests.statistic","test_team_activations","","","","test_get_team_activation_statistic_negative[payload4-admin]","Негативный тест: ошибка при получении статистики активации команды с невалидным телом запроса"
"passed","Wed Jun 04 16:20:41 UTC 2025","Wed Jun 04 16:20:42 UTC 2025","1364","tests.admin_panel","test_40_create_product_brand","","","","test_create_product_brand_success","Позитивный тест: успешное создание бренда (все поля)."
"passed","Wed Jun 04 16:28:35 UTC 2025","Wed Jun 04 16:28:40 UTC 2025","4334","tests.admin_panel","test_61_upload_slides_images","","","","test_upload_slide_images_file_too_large[5.3-fields_to_send9-expected_status9]","Негативный тест: загрузка слишком большого изображения."
"passed","Wed Jun 04 16:29:46 UTC 2025","Wed Jun 04 16:29:47 UTC 2025","867","tests.admin_panel","test_create_promotion_item","","","","test_create_promotion_item_invalid_ids[999999-1-404]","Негативный тест: создание элемента акции с невалидными promotion_id и item_id."
"skipped","Wed Jun 04 16:18:21 UTC 2025","Wed Jun 04 16:18:21 UTC 2025","0","tests.account","test_list_csv","","","","test_get_account_list_csv_positive[client-payload1]","Позитивные тесты на выгрузку структуры партнеров в CSV"
"passed","Wed Jun 04 16:22:46 UTC 2025","Wed Jun 04 16:22:47 UTC 2025","853","tests.admin_panel","test_46_create_category","","","","test_create_category_invalid_payload[payload6-422]",""
"skipped","Wed Jun 04 16:18:21 UTC 2025","Wed Jun 04 16:18:21 UTC 2025","0","tests.account","test_list_csv","","","","test_get_account_list_csv_positive[admin-payload0]","Позитивные тесты на выгрузку структуры партнеров в CSV"
"passed","Wed Jun 04 16:44:47 UTC 2025","Wed Jun 04 16:44:48 UTC 2025","984","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search1-pagination1-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Wed Jun 04 16:23:01 UTC 2025","Wed Jun 04 16:23:02 UTC 2025","870","tests.admin_panel","test_47_get_categories_by_id","","","","test_get_categories_invalid_id[]","Негативный тест: получение категорий по невалидному ID."
"skipped","Wed Jun 04 16:33:35 UTC 2025","Wed Jun 04 16:33:36 UTC 2025","939","tests.cart","test_user_locale","","","","test_update_user_locale_valid_payload[authorize_client-payload6]","
    Позитивный и чтест: Обновление языка/склада/локали как авторизованным, так и неавторизованным пользователем."
"passed","Wed Jun 04 16:30:00 UTC 2025","Wed Jun 04 16:30:01 UTC 2025","927","tests.admin_panel","test_delete_promotion_by_id","","","","test_delete_promotion_invalid_id[9999999]","Негативный тест: удаление несуществующей или некорректной акции."
"passed","Wed Jun 04 16:25:06 UTC 2025","Wed Jun 04 16:25:07 UTC 2025","1386","tests.admin_panel","test_52_create_slider","","","","test_create_slider_title_color_validation[#12FaBc-201]","Проверка валидации поля title_color при создании слайдера."
"passed","Wed Jun 04 16:43:02 UTC 2025","Wed Jun 04 16:43:02 UTC 2025","207","tests.statistic","test_team_registrations","","","","test_get_team_registration_statistic_negative[payload6-admin]","Негативный тест: ошибка при получении статистики регистрации команды с невалидным телом запроса"
"passed","Wed Jun 04 16:50:12 UTC 2025","Wed Jun 04 16:50:13 UTC 2025","946","tests.tickets","test_11_update_message","","","","test_update_nonexistent_message","Проверяем редактирование несуществующего сообщения"
"passed","Wed Jun 04 16:21:46 UTC 2025","Wed Jun 04 16:21:46 UTC 2025","867","tests.admin_panel","test_43_delete_product_brand","","","","test_delete_product_brand_invalid_id[9999999]","Негативный тест: удаление несуществующего или некорректного бренда."
"passed","Wed Jun 04 16:26:41 UTC 2025","Wed Jun 04 16:26:42 UTC 2025","849","tests.admin_panel","test_58_get_slides_by_id","","","","test_get_slides_invalid_id[-1]","Негативный тест: получение слайдов по невалидному ID."
"passed","Wed Jun 04 16:42:44 UTC 2025","Wed Jun 04 16:42:45 UTC 2025","206","tests.statistic","test_team_registrations","","","","test_get_team_registration_statistic_negative[payload0-partner]","Негативный тест: ошибка при получении статистики регистрации команды с невалидным телом запроса"
