"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jul 08 01:11:35 UTC 2025","Tue Jul 08 01:11:35 UTC 2025","0","tests.account","test_family_agreement_update_status","","","","test_update_family_agreement_status_positive[admin-payload1]","Позитивные тесты на изменение статуса семейного соглашения"
"skipped","Tue Jul 08 01:12:43 UTC 2025","Tue Jul 08 01:12:44 UTC 2025","135","tests.cart","test_user_locale","","","","test_update_user_locale_valid_payload_1[client-payload4]","
    Позитивный тест: Обновление языка/склада/локали авторизованным пользователем."
"passed","Tue Jul 08 01:14:42 UTC 2025","Tue Jul 08 01:14:42 UTC 2025","151","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search2-pagination1-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Tue Jul 08 01:11:49 UTC 2025","Tue Jul 08 01:11:50 UTC 2025","603","tests.admin_panel.categories","test_81_delete_category_translation","","","","test_delete_category_translation_invalid_id[0]","Негативный тест: удаление перевода с невалидным ID продукта."
"passed","Tue Jul 08 01:11:59 UTC 2025","Tue Jul 08 01:11:59 UTC 2025","608","tests.admin_panel.products","test_40_create_product_brand","","","","test_create_product_brand_invalid_payload[payload5-400]",""
"passed","Tue Jul 08 01:15:42 UTC 2025","Tue Jul 08 01:15:43 UTC 2025","607","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments0-OtherQuestions]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Tue Jul 08 01:13:37 UTC 2025","Tue Jul 08 01:13:38 UTC 2025","622","tests.catalog","test_create_admin_product_translation","","","","test_create_admin_product_translation_invalid_payload[payload5-422]","Негативный тест: создание перевода с невалидным payload."
"passed","Tue Jul 08 01:12:04 UTC 2025","Tue Jul 08 01:12:05 UTC 2025","1738","tests.admin_panel.products","test_40_create_product_brand","","","","test_create_duplicate_brand_should_true","Позитивный тест: попытка создать бренд с теми же параметрами."
"passed","Tue Jul 08 01:12:39 UTC 2025","Tue Jul 08 01:12:40 UTC 2025","449","tests.admin_panel.slides","test_61_upload_slides_images","","","","test_upload_slide_images_unauthorized","Негативный тест: загрузка изображений слайда без авторизации."
"skipped","Tue Jul 08 01:12:54 UTC 2025","Tue Jul 08 01:12:54 UTC 2025","453","tests.cart","test_user_locale","","","","test_update_user_locale_valid_payload[payload5]","
    Позитивный и чтест: Обновление языка/склада/локали НЕавторизованным пользователем."
"passed","Tue Jul 08 01:13:59 UTC 2025","Tue Jul 08 01:13:59 UTC 2025","156","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort0-search1-pagination0-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Tue Jul 08 01:12:54 UTC 2025","Tue Jul 08 01:12:55 UTC 2025","439","tests.cart","test_user_locale","","","","test_update_user_locale_valid_payload[payload6]","
    Позитивный и чтест: Обновление языка/склада/локали НЕавторизованным пользователем."
"passed","Tue Jul 08 01:13:51 UTC 2025","Tue Jul 08 01:13:51 UTC 2025","146","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search2-pagination0-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Tue Jul 08 01:12:51 UTC 2025","Tue Jul 08 01:12:54 UTC 2025","3634","tests.admin_panel.slides","test_61_upload_slides_images","","","","test_upload_slide_images_file_too_large[4.7-fields_to_send0-204]","Негативный тест: загрузка слишком большого изображения."
"passed","Tue Jul 08 01:11:48 UTC 2025","Tue Jul 08 01:11:50 UTC 2025","2402","tests.admin_panel.products","test_01_recommended_products_sort","","","","test_sort_recommendations_partial","Сортировка по рекомендациям"
"passed","Tue Jul 08 01:12:54 UTC 2025","Tue Jul 08 01:12:59 UTC 2025","4709","tests.admin_panel.slides","test_61_upload_slides_images","","","","test_upload_slide_images_file_too_large[5.3-fields_to_send1-400]","Негативный тест: загрузка слишком большого изображения."
"passed","Tue Jul 08 01:13:53 UTC 2025","Tue Jul 08 01:13:55 UTC 2025","1993","tests.catalog","test_update_admin_product","","","","test_update_admin_product_invalid_payload[update_payload6-422]","Негативный тест: обновление с невалидным payload."
"passed","Tue Jul 08 01:13:11 UTC 2025","Tue Jul 08 01:13:11 UTC 2025","142","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination1-admin]","Негативные тесты: передача некорректных параметров пагинации"
"passed","Tue Jul 08 01:12:35 UTC 2025","Tue Jul 08 01:12:36 UTC 2025","1193","tests.admin_panel.promo","test_74_update_promotion","","","","test_update_promotion_invalid_payload[payload9-422]","Негативный тест: обновление акции с невалидным или неполным телом запроса."
"passed","Tue Jul 08 01:13:35 UTC 2025","Tue Jul 08 01:13:35 UTC 2025","608","tests.tickets","test_02_get_ticket_by_id","","","","test_get_ticket_invalid_id[abc]","Негативный тест: передан некорректный ID."
