"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 18 00:46:09 UTC 2025","Sat Oct 18 00:46:11 UTC 2025","1743","tests.admin_panel.slides","test_61_upload_slides_images","","","","test_upload_only_single_slide_image_field[desktop_preview-test_png.png-image/png-desktop_preview]","Проверка: загрузка только одного изображения не должна заполнять другие поля."
"passed","Sat Oct 18 00:54:40 UTC 2025","Sat Oct 18 00:54:45 UTC 2025","4723","tests.catalog","test_update_admin_product","","","","test_update_admin_product_invalid_payload[update_payload0-400]",""
"skipped","Sat Oct 18 00:26:55 UTC 2025","Sat Oct 18 00:26:55 UTC 2025","0","tests.admin_panel","test_accrue_gold_pro_gift","","","","test_accrue_gold_pro_gift_invalid_payload[payload3-400]",""
"skipped","Sat Oct 18 00:26:27 UTC 2025","Sat Oct 18 00:26:27 UTC 2025","0","tests.account","test_token","","","","test_add_token_positive[client-payload1]","Позитивные тесты на добавление токена"
"passed","Sat Oct 18 00:22:21 UTC 2025","Sat Oct 18 00:22:52 UTC 2025","30982","tests.PROJECT_EDUCATION.test_system","test_00_full_integration","","","","test_full_flow_test_system",""
"skipped","Sat Oct 18 00:26:27 UTC 2025","Sat Oct 18 00:26:27 UTC 2025","0","tests.account","test_history","","","","test_get_history_positive[partner-payload0]","Позитивные тесты на получение истории аккаунта"
"passed","Sat Oct 18 00:29:43 UTC 2025","Sat Oct 18 00:29:44 UTC 2025","422","tests.admin_panel.categories","test_80_create_category_translation","","","","test_create_category_translation_unauthorized","Негативный тест: создание перевода без авторизации."
"passed","Sat Oct 18 00:38:54 UTC 2025","Sat Oct 18 00:38:55 UTC 2025","616","tests.admin_panel.promo","test_76_get_promotion_items","","","","test_get_promotion_item_invalid_id[1.5-1.5]","Негативный тест: получение элемента с невалидным ID."
"passed","Sat Oct 18 00:26:17 UTC 2025","Sat Oct 18 00:26:18 UTC 2025","1432","tests.account","test_delete_cover_url","","","","test_delete_cover_full_payload[client]",""
"skipped","Sat Oct 18 01:18:32 UTC 2025","Sat Oct 18 01:18:32 UTC 2025","625","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_invalid_id","Негативный тест: запрос с несуществующим ID тикета"
"skipped","Sat Oct 18 00:26:27 UTC 2025","Sat Oct 18 00:26:27 UTC 2025","0","tests.account","test_funds_transfer_send","","","","test_send_funds_transfer_positive[partner-payload0]","Позитивные тесты на перевод/вывод средств по visibleId"
"skipped","Sat Oct 18 01:10:57 UTC 2025","Sat Oct 18 01:10:57 UTC 2025","305","tests.stock","test_get_stocks","","","","test_get_stocks_invalid_country_id[1.5-admin]","Проверка получения складов по невалидному country_id"
"passed","Sat Oct 18 01:18:33 UTC 2025","Sat Oct 18 01:18:34 UTC 2025","415","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_no_auth","Негативный тест: запрос без токена (отсутствие авторизации)"
"skipped","Sat Oct 18 00:56:04 UTC 2025","Sat Oct 18 00:56:04 UTC 2025","0","tests.chat_support","test_02_support_chat_messages_get","","","","test_get_messages_success_no_pagination[partner]","Позитивный: успешное получение сообщений без пагинации"
"skipped","Sat Oct 18 01:11:18 UTC 2025","Sat Oct 18 01:11:18 UTC 2025","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search2-pagination0-admin]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
