"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 03 01:17:54 UTC 2025","Wed Sep 03 01:17:55 UTC 2025","1202","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments1-ReceivingDefectiveProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Wed Sep 03 01:10:07 UTC 2025","Wed Sep 03 01:10:07 UTC 2025","139","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination1-client]","Негативные тесты: передача некорректных параметров пагинации"
"passed","Wed Sep 03 01:13:51 UTC 2025","Wed Sep 03 01:13:51 UTC 2025","165","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search2-pagination1-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Wed Sep 03 01:03:13 UTC 2025","Wed Sep 03 01:03:13 UTC 2025","309","tests.cart","test_get_delivery_cost","","","","test_get_delivery_cost_success_partial_payload[partner-payload6-400]","Позитивный тест: успешное получение ТК при неполном наборе (город без региона, без ID и т.п.)"
"skipped","Wed Sep 03 01:18:39 UTC 2025","Wed Sep 03 01:18:40 UTC 2025","1216","tests.tickets","test_06_close_ticket","","","","test_close_tickets_negative[client-ticket_ids1-400]","Негативные тесты: закрытие с некорректными данными"
"passed","Wed Sep 03 01:19:30 UTC 2025","Wed Sep 03 01:19:30 UTC 2025","918","tests.tickets","test_11_update_message","","","","test_update_message_validation[partner-update_payload1-403]","Негативные тесты: невалидные поля при редактировании сообщения"
"passed","Wed Sep 03 01:18:49 UTC 2025","Wed Sep 03 01:18:50 UTC 2025","1355","tests.tickets","test_07_delete_ticket","","","","test_delete_ticket_positive","Позитивный тест: успешное удаление тикета"
"skipped","Wed Sep 03 00:55:33 UTC 2025","Wed Sep 03 00:55:33 UTC 2025","0","tests.admin_panel.products","test_01_create_product_group","","","","test_create_product_group_invalid_payload[payload1-400]",""
"skipped","Wed Sep 03 01:12:37 UTC 2025","Wed Sep 03 01:12:37 UTC 2025","153","tests.statistic","test_team_go","","","","test_get_team_go_statistic_negative[payload1-client]","Негативный тест: ошибка при получении статистики по команде с невалидным телом запроса"
"skipped","Wed Sep 03 01:13:14 UTC 2025","Wed Sep 03 01:13:14 UTC 2025","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[address.entrance]",""
"passed","Wed Sep 03 01:17:06 UTC 2025","Wed Sep 03 01:17:07 UTC 2025","1154","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments2-QuestionsAboutProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Wed Sep 03 01:05:35 UTC 2025","Wed Sep 03 01:05:40 UTC 2025","5016","tests.catalog","test_create_admin_product_translation","","","","test_create_admin_product_translation_success[ky]","Создание и обновление перевода продукта на разных языках."
"passed","Wed Sep 03 00:51:46 UTC 2025","Wed Sep 03 00:51:47 UTC 2025","1454","tests.admin_panel.categories","test_47_get_categories_by_id","","","","test_get_categories_by_id_forbidden[partner]","Негативный тест: получение категории по ID не-админом."
"passed","Wed Sep 03 00:56:25 UTC 2025","Wed Sep 03 00:56:27 UTC 2025","1462","tests.admin_panel.products","test_41_get_product_brand_by_id","","","","test_get_product_brands_by_id_forbidden[client]","Негативный тест: получение бренда по ID не админом"
"skipped","Wed Sep 03 00:50:27 UTC 2025","Wed Sep 03 00:50:27 UTC 2025","0","tests.account","test_family_agreement_create_three","","","","test_create_family_agreement_three_positive[admin-payload0]","Позитивные тесты на создание семейного соглашения при аннулировании второго партнера"
"passed","Wed Sep 03 01:02:59 UTC 2025","Wed Sep 03 01:03:00 UTC 2025","312","tests.cart","test_get_delivery_cost","","","","test_get_delivery_cost_success_partial_payload[client-payload6-400]","Позитивный тест: успешное получение ТК при неполном наборе (город без региона, без ID и т.п.)"
"passed","Wed Sep 03 00:58:55 UTC 2025","Wed Sep 03 00:58:56 UTC 2025","632","tests.admin_panel.promo","test_78_delete_promotion_item","","","","test_delete_promotion_item_invalid_id[999999-999999]","Негативный тест: удаление элемента акции с невалидным ID продукта."
"passed","Wed Sep 03 01:09:32 UTC 2025","Wed Sep 03 01:09:32 UTC 2025","144","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_negative[client-payload2-400]","Негативные тесты на сохранение адреса доставки (отсутствие обязательных полей, некорректные данные)"
