"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 04 00:15:28 UTC 2025","Fri Jul 04 00:15:28 UTC 2025","611","tests.auth","test_05_logout","","","","test_logout_invalid_token","Тест разлогинивания с невалидным токеном"
"passed","Fri Jul 04 00:18:02 UTC 2025","Fri Jul 04 00:18:02 UTC 2025","202","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search1-pagination1-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Fri Jul 04 00:16:54 UTC 2025","Fri Jul 04 00:16:55 UTC 2025","819","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[client-attachments0-ReceivingProductsShortage]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Fri Jul 04 00:15:26 UTC 2025","Fri Jul 04 00:15:26 UTC 2025","202","tests.auth","test_05_logout","","","","test_logout_success[partner]","Тест разлогинивания с валидным токеном (клиент, партнёр, админ)"
"passed","Fri Jul 04 00:15:25 UTC 2025","Fri Jul 04 00:15:25 UTC 2025","198","tests.auth","test_02_login","","","","test_login[client-1398--401-False]","Тест авторизации по логину/паролю с различными входными данными, включая админа"
"passed","Fri Jul 04 00:16:44 UTC 2025","Fri Jul 04 00:16:44 UTC 2025","207","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search1-pagination1-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Fri Jul 04 00:14:32 UTC 2025","Fri Jul 04 00:14:42 UTC 2025","10686","tests.admin_panel.products","test_43_delete_product_brand","","","","test_delete_product_brand_invalid_id[9999999]","Негативный тест: удаление несуществующего или некорректного бренда."
"skipped","Fri Jul 04 00:15:53 UTC 2025","Fri Jul 04 00:15:53 UTC 2025","192","tests.cart","test_user_locale","","","","test_update_user_locale_invalid_payload[client-payload2-422]","Негативный тест: обновление локали с невалидным payload."
"passed","Fri Jul 04 00:16:20 UTC 2025","Fri Jul 04 00:16:21 UTC 2025","614","tests.orders","test_orders_v2_pay","","","","test_orders_v2_pay_unauthorized","Негативный тест: запрос без авторизации"
"passed","Fri Jul 04 00:17:37 UTC 2025","Fri Jul 04 00:17:39 UTC 2025","1595","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[client-attachments2-QuestionsAboutInternationalDelivery]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
