"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 08 20:20:30 UTC 2025","Sun Jun 08 20:20:31 UTC 2025","719","tests.cart","test_get_delivery_cost","","","","test_get_delivery_cost_success_partial_payload[admin-payload7-200]","Позитивный тест: успешное получение ТК при неполном наборе (город без региона, без ID и т.п.)"
"skipped","Sun Jun 08 20:20:37 UTC 2025","Sun Jun 08 20:20:37 UTC 2025","219","tests.register","test_01_register_form","","","","test_register_form_negative[client-payload3-400]",""
"passed","Sun Jun 08 20:18:51 UTC 2025","Sun Jun 08 20:18:52 UTC 2025","881","tests.admin_panel","test_72_create_promotion","","","","test_create_promotion_invalid_data[payload1-400]",""
"passed","Sun Jun 08 20:18:50 UTC 2025","Sun Jun 08 20:18:52 UTC 2025","1995","tests.admin_panel","test_54_update_slider","","","","test_update_slider_invalid_payload[payload9-400]","Негативный тест: обновление слайдера с невалидным или неполным телом запроса."
"passed","Sun Jun 08 20:18:11 UTC 2025","Sun Jun 08 20:18:13 UTC 2025","1978","tests.admin_panel","test_42_update_product_brand","","","","test_update_product_brand_invalid_payload[payload9-422]","Негативный тест: обновление бренда с невалидным или неполным телом запроса."
"passed","Sun Jun 08 20:19:11 UTC 2025","Sun Jun 08 20:19:12 UTC 2025","1125","tests.admin_panel","test_77_create_promotion_item","","","","test_create_promotion_item_invalid_payload[payload0-400]","Негативный тест: создание элемента акции с невалидным payload."
"skipped","Sun Jun 08 20:17:26 UTC 2025","Sun Jun 08 20:17:26 UTC 2025","0","tests.account","test_delete_avatar","","","","test_delete_avatar_positive[admin]","Позитивные тесты на удаление аватара"
"passed","Sun Jun 08 20:20:05 UTC 2025","Sun Jun 08 20:20:05 UTC 2025","203","tests.auth","test_02_login","","","","test_login[admin---400-False]","Тест авторизации по логину/паролю с различными входными данными, включая админа"
"skipped","Sun Jun 08 20:20:58 UTC 2025","Sun Jun 08 20:20:58 UTC 2025","215","tests.statistic","test_team_go","","","","test_get_team_go_statistic_negative[payload1-admin]","Негативный тест: ошибка при получении статистики по команде с невалидным телом запроса"
"passed","Sun Jun 08 20:17:53 UTC 2025","Sun Jun 08 20:17:54 UTC 2025","844","tests.admin_panel","test_47_get_categories_by_id","","","","test_get_categories_invalid_id[abc]","Негативный тест: получение категорий по невалидному ID."
"skipped","Sun Jun 08 20:21:09 UTC 2025","Sun Jun 08 20:21:09 UTC 2025","0","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_invalid_id_format[-1]","Негативный тест: запрос с некорректным ID (строка, спецсимволы, пустое значение)"
"passed","Sun Jun 08 20:19:16 UTC 2025","Sun Jun 08 20:19:18 UTC 2025","2049","tests.admin_panel","test_59_update_slide","","","","test_update_slide_invalid_payload[payload10-400]","Негативный тест: обновление слайда с невалидным или неполным телом запроса."
"skipped","Sun Jun 08 20:20:31 UTC 2025","Sun Jun 08 20:20:31 UTC 2025","0","tests.orders","test_orders_v2_pay","","","","test_orders_v2_pay_invalid_data[invalid_payload3-400]","Негативный тест: отправка некорректных данных"
"passed","Sun Jun 08 20:21:22 UTC 2025","Sun Jun 08 20:21:23 UTC 2025","1255","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[client-attachments1-ReceivingDefectiveProductsOrShortage]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Sun Jun 08 20:17:26 UTC 2025","Sun Jun 08 20:17:26 UTC 2025","0","tests.account","test_pass_recovery","","","","test_pass_recovery_positive[payload1]","Позитивные тесты на восстановление пароля"
"passed","Sun Jun 08 20:17:41 UTC 2025","Sun Jun 08 20:17:42 UTC 2025","612","tests.admin_panel","test_46_create_category","","","","test_create_category_unauthorized","Негативный тест: создание категории без авторизации."
"passed","Sun Jun 08 20:19:07 UTC 2025","Sun Jun 08 20:19:09 UTC 2025","1985","tests.admin_panel","test_59_update_slide","","","","test_update_slide_invalid_payload[payload6-400]","Негативный тест: обновление слайда с невалидным или неполным телом запроса."
"skipped","Sun Jun 08 20:19:29 UTC 2025","Sun Jun 08 20:19:29 UTC 2025","1","tests.auth","test_04_refresh","","","","test_refresh_token_success[admin]","Тест успешного обновления токена через refresh-токен."
"skipped","Sun Jun 08 20:21:02 UTC 2025","Sun Jun 08 20:21:02 UTC 2025","0","tests.tickets","test_11_update_message","","","","test_update_message_role_permissions[authorize_admin-200]","Проверяем, кто может редактировать сообщения в тикетах"
"passed","Sun Jun 08 20:20:18 UTC 2025","Sun Jun 08 20:20:18 UTC 2025","209","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination2-partner]","Негативные тесты: передача некорректных параметров пагинации"
"skipped","Sun Jun 08 20:17:23 UTC 2025","Sun Jun 08 20:17:23 UTC 2025","0","tests.account","test_0_marathon","","","","test_create_product_brand_invalid_payload[params1-400-partner]",""
