"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Aug 09 23:43:57 UTC 2026","Sun Aug 09 23:43:57 UTC 2026","0","tests.sockets","test_ws_chat_basic","","","","test_ws_message_with_tag_type_persists[partner]","
    Отправка с реальным tag_type из /support-chat/tags:
      - выбираем type и все id с этим type
      - шлём WS-сообщение с tag_type
      - проверяем, что в сообщении есть user_intent_tag и его id из valid_tag_ids.
    "
"passed","Sun Aug 09 22:23:06 UTC 2026","Sun Aug 09 22:23:06 UTC 2026","415","tests.catalog","test_products_certificates_delete","","","","test_products_certificates_delete_validation_errors[payload2-admin]",""
"passed","Sun Aug 09 22:59:21 UTC 2026","Sun Aug 09 22:59:23 UTC 2026","1835","tests.integration.delivery","test_lesosibirsk_source_stock","","","","test_lesosibirsk_643243_yandex_pvz_by_db",""
"skipped","Sun Aug 09 23:47:28 UTC 2026","Sun Aug 09 23:47:28 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search0-pagination1-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Sun Aug 09 21:40:43 UTC 2026","Sun Aug 09 21:40:46 UTC 2026","2538","tests.admin_panel.products","test_02_recommended_products_add","","","","test_add_same_product_as_recommended","Попытка добавить товар в рекомендации к самому себе"
"passed","Sun Aug 09 21:33:28 UTC 2026","Sun Aug 09 21:33:28 UTC 2026","443","tests.admin_panel.categories","test_56_v2_create_category","","","","test_v2_create_category_invalid_payload[payload6-expected_code6]","Негативный тест: создание категории с невалидным телом запроса."
"passed","Sun Aug 09 23:43:07 UTC 2026","Sun Aug 09 23:43:07 UTC 2026","436","tests.reviews","test_reviews_list_post","","","","test_reviews_list_invalid_enums_return_client_error[bad_payload2]",""
"passed","Sun Aug 09 21:29:46 UTC 2026","Sun Aug 09 21:29:47 UTC 2026","581","tests.admin_panel","test_03_support_delete_user","","","","test_invalid_id_returns_client_error[abc]","
    Кривой/отсутствующий id в path:
    ожидаем клиентскую ошибку (400/404/405), а не 5xx.
    "
"passed","Sun Aug 09 22:01:41 UTC 2026","Sun Aug 09 22:01:43 UTC 2026","1880","tests.cart","test_20_cart_recommended_products","","","","test_cart_recommended_products_empty_cart[client]",""
"passed","Sun Aug 09 22:23:06 UTC 2026","Sun Aug 09 22:23:07 UTC 2026","432","tests.catalog","test_products_certificates_delete","","","","test_products_certificates_delete_validation_errors[payload3-admin]",""
"skipped","Sun Aug 09 23:46:06 UTC 2026","Sun Aug 09 23:46:06 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[address.old_postal_code]",""
"passed","Sun Aug 09 21:48:22 UTC 2026","Sun Aug 09 21:48:22 UTC 2026","420","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_unauthorized","Негативный тест: создание слайда без авторизации"
"passed","Sun Aug 09 21:13:38 UTC 2026","Sun Aug 09 21:13:39 UTC 2026","656","tests.account","test_convert_multi_accounts","","","","test_convert_multi_accounts_unknown_account_returns_400",""
"passed","Sun Aug 09 22:57:27 UTC 2026","Sun Aug 09 22:57:29 UTC 2026","1677","tests.integration.delivery","test_krasnodar_source_stock","","","","test_krasnodar_643231_rupost_by_db",""
"passed","Sun Aug 09 21:37:25 UTC 2026","Sun Aug 09 21:37:27 UTC 2026","2406","tests.admin_panel.items","test_create_item_translation","","","","test_create_item_translation_success[uz]",""
"passed","Sun Aug 09 23:44:26 UTC 2026","Sun Aug 09 23:44:26 UTC 2026","432","tests.statistic","test_sales_by_category","","","","test_statistics_team_sales_by_category_invalid_body_400[partner-bad_date_format]",""
"passed","Sun Aug 09 21:39:54 UTC 2026","Sun Aug 09 21:39:54 UTC 2026","426","tests.admin_panel.periods","test_get_period_by_id","","","","test_get_period_by_id__invalid_id_400_404[admin- ]",""
"passed","Sun Aug 09 23:42:57 UTC 2026","Sun Aug 09 23:42:58 UTC 2026","752","tests.register","test_09_register_cic","","","","test_register_cic_rejects_when_current_partner_has_no_required_grade[partner]",""
"passed","Sun Aug 09 23:29:24 UTC 2026","Sun Aug 09 23:29:25 UTC 2026","959","tests.one_c","test_cart_calculate_full_coverage","","","","test_payment_missing_fields[shipping]",""
"passed","Sun Aug 09 23:41:19 UTC 2026","Sun Aug 09 23:41:19 UTC 2026","426","tests.partners","test_partner_favorite_delete","","","","test_partner_favorite_delete_invalid_minion_id_returns_client_error",""
"passed","Sun Aug 09 21:31:29 UTC 2026","Sun Aug 09 21:31:30 UTC 2026","420","tests.admin_panel","test_36_funds_transfer_list","","","","test_funds_transfer_list_nonexistent_user_returns_400",""
"passed","Sun Aug 09 21:06:28 UTC 2026","Sun Aug 09 21:06:29 UTC 2026","435","tests.account","test_0_family_agreement_get","","","","test_get_family_agreement_positive[payload0-admin]","Позитивные тесты на получение данных о семейном соглашении"
