"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 00:16:13 UTC 2025","Fri Jun 27 00:16:13 UTC 2025","157","tests.statistic","test_team_registrations","","","","test_get_team_registration_statistic_negative[payload3-admin]","Негативный тест: ошибка при получении статистики регистрации команды с невалидным телом запроса"
"passed","Fri Jun 27 00:15:03 UTC 2025","Fri Jun 27 00:15:04 UTC 2025","1431","tests.admin_panel","test_75_delete_promotion_by_id","","","","test_delete_promotion_success","Позитивный тест: успешное удаление акции."
"passed","Fri Jun 27 00:14:23 UTC 2025","Fri Jun 27 00:14:24 UTC 2025","1304","tests.admin_panel","test_43_delete_product_brand","","","","test_delete_product_brand_forbidden[partner]","Негативный тест: попытка удаления бренда не-админом."
"skipped","Fri Jun 27 00:14:13 UTC 2025","Fri Jun 27 00:14:13 UTC 2025","0","tests.admin_panel","test_01_create_product_group","","","","test_create_product_group_unauthorized","Негативный тест: создание продукт группы без авторизации."
"skipped","Fri Jun 27 00:14:13 UTC 2025","Fri Jun 27 00:14:13 UTC 2025","0","tests.account","test_history_group_volumes","","","","test_get_group_volumes_history_positive[client-payload1]","Позитивные тесты на получение истории начисления групповых объемов"
"passed","Fri Jun 27 00:15:54 UTC 2025","Fri Jun 27 00:15:54 UTC 2025","147","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination2-admin]","Негативные тесты: передача некорректных параметров пагинации"
"passed","Fri Jun 27 00:18:18 UTC 2025","Fri Jun 27 00:18:19 UTC 2025","623","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments0-QuestionsAboutProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Fri Jun 27 00:17:12 UTC 2025","Fri Jun 27 00:17:12 UTC 2025","158","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search2-pagination1-client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Fri Jun 27 00:15:18 UTC 2025","Fri Jun 27 00:15:19 UTC 2025","1174","tests.admin_panel","test_80_create_category_translation","","","","test_create_category_translation_success[uz]","Позитивный тест: создание/обновление перевода продукта для разных языков."
"passed","Fri Jun 27 00:14:37 UTC 2025","Fri Jun 27 00:14:37 UTC 2025","501","tests.admin_panel","test_54_update_slider","","","","test_update_slider_unauthorized","Негативный тест: попытка обновления слайдера без авторизации."
"passed","Fri Jun 27 00:16:06 UTC 2025","Fri Jun 27 00:16:06 UTC 2025","452","tests.temporary","test_get_account_exist","","","","test_account_exist[1.5-400]",""
"passed","Fri Jun 27 00:14:58 UTC 2025","Fri Jun 27 00:14:58 UTC 2025","634","tests.admin_panel","test_72_create_promotion","","","","test_create_promotion_invalid_data[payload0-400]",""
"broken","Fri Jun 27 00:15:02 UTC 2025","Fri Jun 27 00:15:05 UTC 2025","3133","tests.admin_panel","test_59_update_slide","","","","test_update_slide_invalid_payload[payload12-400]","Негативный тест: обновление слайда с невалидным или неполным телом запроса."
"failed","Fri Jun 27 00:16:07 UTC 2025","Fri Jun 27 00:16:08 UTC 2025","1020","tests.catalog","test_update_admin_product","","","","test_update_admin_product_invalid_payload[update_payload6-422]","Негативный тест: обновление с невалидным payload."
"skipped","Fri Jun 27 00:14:13 UTC 2025","Fri Jun 27 00:14:13 UTC 2025","0","tests.account","test_funds_transfer_list","","","","test_get_funds_transfer_list_positive[admin-payload1]","Позитивные тесты на получение истории переводов/выводов средств"
"passed","Fri Jun 27 00:16:14 UTC 2025","Fri Jun 27 00:16:15 UTC 2025","949","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_positive[partner]","Позитивный тест: успешное получение списка сообщений тикета"
"passed","Fri Jun 27 00:14:16 UTC 2025","Fri Jun 27 00:14:16 UTC 2025","150","tests.account","test_0_top_partners_top_recruiters","","","","test_get_top_partners_top_recruiters_positive[client]","Позитивные тесты на получение топ-партнеров по количеству активных партнеров"
"failed","Fri Jun 27 00:15:50 UTC 2025","Fri Jun 27 00:15:50 UTC 2025","626","tests.catalog","test_create_admin_product_translation","","","","test_create_admin_product_translation_invalid_payload[payload0-400]","Негативный тест: создание перевода с невалидным payload."
"passed","Fri Jun 27 00:14:32 UTC 2025","Fri Jun 27 00:14:34 UTC 2025","1917","tests.admin_panel","test_50_upload_category_images","","","","test_upload_only_single_image_field_should_not_fill_others[icon-test_png.png-image/png-icon]","Проверка: загрузка только одного из полей (icon, image, image_site) не должна заполнять другие."
"passed","Fri Jun 27 00:17:24 UTC 2025","Fri Jun 27 00:17:24 UTC 2025","159","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_filter[invalid_filter1-400-partner]","Негативный тест: передаем некорректные параметры фильтрации"
"passed","Fri Jun 27 00:16:25 UTC 2025","Fri Jun 27 00:16:25 UTC 2025","149","tests.statistic","test_team_registrations","","","","test_get_team_registration_statistic_negative[payload7-partner]","Негативный тест: ошибка при получении статистики регистрации команды с невалидным телом запроса"
"broken","Fri Jun 27 00:15:06 UTC 2025","Fri Jun 27 00:15:07 UTC 2025","676","tests.admin_panel","test_61_upload_slides_images","","","","test_upload_only_single_slide_image_field[desktop_preview-test_png.png-image/png-desktop_preview]","Проверка: загрузка только одного из полей не должна заполнять другие."
"passed","Fri Jun 27 00:15:03 UTC 2025","Fri Jun 27 00:15:03 UTC 2025","657","tests.admin_panel","test_72_create_promotion","","","","test_create_promotion_invalid_data[payload8-400]",""
"skipped","Fri Jun 27 00:16:09 UTC 2025","Fri Jun 27 00:16:09 UTC 2025","148","tests.statistic","test_team_go","","","","test_get_team_go_statistic_negative[payload2-admin]","Негативный тест: ошибка при получении статистики по команде с невалидным телом запроса"
"passed","Fri Jun 27 00:17:25 UTC 2025","Fri Jun 27 00:17:25 UTC 2025","612","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments0-ReceivingDefectiveProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Fri Jun 27 00:16:42 UTC 2025","Fri Jun 27 00:16:44 UTC 2025","1347","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[client-attachments1-ChangePersonalData]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Fri Jun 27 00:14:40 UTC 2025","Fri Jun 27 00:14:44 UTC 2025","3820","tests.admin_panel","test_44_upload_product_brand_images","","","","test_upload_product_brand_images_formats[valid.jpg-image/jpeg-204]","Проверка загрузки изображений бренда в разных форматах: негативные и позитивные кейсы."
"passed","Fri Jun 27 00:14:16 UTC 2025","Fri Jun 27 00:14:16 UTC 2025","149","tests.account","test_0_top_partners_top_recruiters","","","","test_get_top_partners_top_recruiters_positive[partner]","Позитивные тесты на получение топ-партнеров по количеству активных партнеров"
"skipped","Fri Jun 27 00:14:13 UTC 2025","Fri Jun 27 00:14:13 UTC 2025","0","tests.account","test_funds_transfer_list","","","","test_get_funds_transfer_list_positive[admin-payload0]","Позитивные тесты на получение истории переводов/выводов средств"
"passed","Fri Jun 27 00:15:50 UTC 2025","Fri Jun 27 00:15:50 UTC 2025","155","tests.register","test_01_register_form","","","","test_register_form_negative[client-payload2-400]",""
"failed","Fri Jun 27 00:15:35 UTC 2025","Fri Jun 27 00:15:36 UTC 2025","1033","tests.catalog","test_update_admin_product","","","","test_update_admin_product_type_not_allowed","Негативный тест: смена типа продукта запрещена."
"passed","Fri Jun 27 00:16:22 UTC 2025","Fri Jun 27 00:16:22 UTC 2025","904","tests.tickets","test_11_update_message","","","","test_update_message_validation[partner-update_payload1-403]","Негативные тесты: невалидные поля при редактировании сообщения"
"passed","Fri Jun 27 00:15:55 UTC 2025","Fri Jun 27 00:15:58 UTC 2025","2662","tests.delivery","test_03_delete_delivery_address","","","","test_delete_delivery_address_permissions[authorize_partner-authorize_admin-True]","Тест: проверка прав доступа при удалении адресов"
"skipped","Fri Jun 27 00:15:36 UTC 2025","Fri Jun 27 00:15:36 UTC 2025","460","tests.cart","test_user_locale","","","","test_update_user_locale_valid_payload[payload8]","
    Позитивный и чтест: Обновление языка/склада/локали НЕавторизованным пользователем."
"passed","Fri Jun 27 00:15:15 UTC 2025","Fri Jun 27 00:15:16 UTC 2025","1324","tests.admin_panel","test_74_update_promotion","","","","test_update_promotion_forbidden[client]","Негативный тест: попытка обновления акции не-админом."
"passed","Fri Jun 27 00:16:07 UTC 2025","Fri Jun 27 00:16:07 UTC 2025","160","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search1-pagination1-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Fri Jun 27 00:16:12 UTC 2025","Fri Jun 27 00:16:12 UTC 2025","148","tests.statistic","test_team_go","","","","test_get_team_go_statistic_negative[payload4-client]","Негативный тест: ошибка при получении статистики по команде с невалидным телом запроса"
